Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2019-04-17,"-23,472071949944663","-46,519110882367976",NUBLADO,17
2019-04-13,"-23,787942","-46,642225",BOM,0
2019-04-11,"-23,674783","-46,569249",NUBLADO,18
2019-04-10,"-23,491881","-46,456333",NUBLADO,15
2019-04-06,"-23,608774016923245","-46,758165850691476",NUBLADO,4
2019-04-05,"-23,64904","-46,420884",NUBLADO,18
2019-04-03,"-23,596003","-46,453718",BOM,21
2019-03-31,"-23,616628","-46,712457",NUBLADO,6
2019-03-24,"-23,559605","-46,5136",NUBLADO,1
2019-03-24,"-23,505945","-46,872516",NUBLADO,17
2019-03-16,"-23,297996580943227","-46,57169712341837",NUBLADO,20
2019-03-15,"-23,508804","-46,616226",NUBLADO,0
2019-03-15,"-23,26593390814124","-46,58407189670776",NUBLADO,15
2019-03-11,"-23,656854","-46,595967",NUBLADO,3
2019-03-10,"-23,422","-46,479603",NUBLADO,12
2019-03-05,"-23,513278","-46,658032",BOM,8
2019-03-05,"-23,534658","-46,86249",NUBLADO,17
2019-03-04,"-23,6293","-46,631078",BOM,22
2019-02-26,"-23,665473","-46,423952",NUBLADO,19
2019-02-25,"-23,290923","-46,751778",BOM,3
2019-02-23,"-23,601719","-46,682634",BOM,5
2019-02-23,"-23,549351","-46,203173",NUBLADO,18
2019-02-23,"-23,533006","-46,882574",NUBLADO,20
2019-02-22,"-23,810884373165187","-46,585874981502464",NUBLADO,18
2019-02-18,"-23,746854","-46,707587",BOM,8
2019-02-15,"-23,513908","-46,448571",NUBLADO,18
2019-02-10,"-23,622292","-46,495426",BOM,9
2019-02-10,"-23,585175","-46,499293",BOM,1
2019-02-10,"-23,545532","-46,833585",BOM,9
2019-02-04,"-23,586489691999247","-46,75340315949968",NUBLADO,3
2019-02-02,"-23,66868","-46,459997",BOM,12
2019-02-01,"-23,636742","-46,696347",BOM,3
2019-01-30,"-23,500567","-46,878152",NUBLADO,17
2019-01-27,"-23,630553","-46,783611",NUBLADO,22
2019-01-23,"-23,576169713785383","-46,18382676700285",NUBLADO,17
2019-01-22,"-23,51598247844698","-46,72701410976376",NUBLADO,16
2019-01-21,"-23,510902","-46,852863",NUBLADO,17
2019-01-21,"-23,523660779171692","-46,82020858465429",NUBLADO,17
2019-01-20,"-23,474206","-46,575406",NUBLADO,8
2019-01-20,"-23,49578","-46,152092",NUBLADO,2
2019-01-15,"-23,75593","-46,70014",NUBLADO,3
2019-01-14,"-23,445776","-46,581809",NUBLADO,20
2019-01-14,"-23,421684","-46,787069",NUBLADO,12
2019-01-14,"-23,332014","-46,729691",NUBLADO,5
2019-01-14,"-23,60212491348161","-46,926400583432",NUBLADO,13
2019-01-13,"-23,525632906292937","-46,75503622420096",NUBLADO,6
2019-01-12,"-23,451104","-46,651721",NUBLADO,7
2019-01-12,"-23,6046","-46,429177",NUBLADO,7
2019-01-11,"-23,62946","-46,575286",NUBLADO,5
2019-01-11,"-23,684439","-47,021346",CHUVA,10
2019-01-10,"-23,68636","-46,714459",BOM,12
2019-01-10,"-23,4849","-46,479126",NUBLADO,0
2019-01-09,"-23,314530799023153","-46,58109450230897",BOM,18
2019-01-09,"-23,652949","-46,795693",BOM,17
2019-01-08,"-23,562314","-46,409009",NUBLADO,19
2019-01-08,"-23,336203561146373","-46,64398314833002",NUBLADO,19
2019-01-07,"-23,457235639120423","-46,47840516157676",BOM,13
2019-01-05,"-23,538184109115416","-46,22637187519549",NUBLADO,21
2019-01-04,"-23,412179","-46,733156",CHUVA,16
2019-01-04,"-23,735212","-46,5797",NUBLADO,12
2019-01-03,"-23,518852","-46,676883",NUBLADO,7
2019-01-02,"-23,713717","-46,529922",NUBLADO,20
2019-01-01,"-23,56138","-46,837328",NUBLADO,3
2018-12-31,"-23,425024356895946","-46,788074300490365",NUBLADO,9
2018-12-31,"-23,503992","-46,624915",NUBLADO,23
2018-12-31,"-23,481901","-46,379888",NUBLADO,22
2018-12-31,"-23,659064","-46,57628",NUBLADO,15
2018-12-31,"-23,572715","-46,819205",NUBLADO,18
2018-12-30,"-23,540087","-46,462794",BOM,16
2018-12-30,"-23,287666","-46,741395",NUBLADO,13
2018-12-28,"-23,564281","-46,679467",NUBLADO,14
2018-12-28,"-23,593219","-46,467659",NUBLADO,13
2018-12-27,"-23,691033","-46,774921",NUBLADO,1
2018-12-26,"-23,769305","-46,715147",NUBLADO,3
2018-12-25,"-23,629716","-46,587503",NUBLADO,7
2018-12-25,"-23,665942","-46,62681",NUBLADO,1
2018-12-25,"-23,696043","-46,588929",NUBLADO,0
2018-12-25,"-23,404938","-46,467333",NUBLADO,16
2018-12-25,"-23,505633","-46,360042",NUBLADO,3
2018-12-25,"-23,497029","-46,768642",NUBLADO,6
2018-12-24,"-23,5841781351362","-46,78511613012706",NUBLADO,23
2018-12-24,"-23,534694","-46,8625",NUBLADO,22
2018-12-23,"-23,533193","-46,633108",NUBLADO,0
2018-12-22,"-23,629778","-46,684451",NUBLADO,15
2018-12-21,"-23,514601","-46,55576",NUBLADO,1
2018-12-21,"-23,7993973789586","-46,7317398829041",NUBLADO,23
2018-12-21,"-23,508372842770548","-46,82657743153284",NUBLADO,7
2018-12-20,"-23,583715","-46,627595",BOM,1
2018-12-20,"-23,76449466219037","-46,46449993105294",NUBLADO,18
2018-12-20,"-23,745307","-46,70726",BOM,23
2018-12-20,"-23,38743717880026","-46,72866403658641",BOM,21
2018-12-20,"-23,509368","-46,206369",NUBLADO,18
2018-12-19,"-23,650499","-46,760307",NUBLADO,23
2018-12-19,"-23,540159694327794","-45,914055954799416",NUBLADO,18
2018-12-18,"-23,496939","-46,659393",NUBLADO,7
2018-12-16,"-23,410021","-46,758001",NUBLADO,18
2018-12-16,"-23,608005","-46,46115",NUBLADO,17
2018-12-16,"-23,494115","-46,493018",NUBLADO,15
2018-12-16,"-23,540307","-46,229331",BOM,23
2018-12-16,"-23,553581","-46,200184",NUBLADO,7
2018-12-15,"-23,467785074413808","-46,749847303189576",BOM,0
2018-12-15,"-23,51552601078447","-46,726303181097634",BOM,5
2018-12-15,"-23,676298","-46,659907",BOM,6
2018-12-15,"-23,60061","-46,512071",BOM,0
2018-12-15,"-23,495744","-46,611825",BOM,3
2018-12-15,"-23,49448","-46,41469",BOM,2
2018-12-15,"-23,525998","-46,490134",BOM,7
2018-12-15,"-23,43911497987432","-46,43524170568082",BOM,3
2018-12-15,"-23,663350375354117","-46,110469127200005",BOM,1
2018-12-14,"-23,65746","-46,696334",BOM,23
2018-12-14,"-23,754707","-46,674601",BOM,21
2018-12-14,"-23,408983","-46,675181",BOM,13
2018-12-14,"-23,459694","-46,444288",BOM,22
2018-12-13,"-23,549267","-46,52437",NUBLADO,18
2018-12-13,"-23,609384915741895","-46,69769207989525",NUBLADO,17
2018-12-13,"-23,525668","-45,805774",NUBLADO,1
2018-12-11,"-23,567048","-46,640777",NUBLADO,14
2018-12-10,"-23,571081674317572","-46,70911760051604",NUBLADO,18
2018-12-10,"-23,460572","-46,641488",BOM,3
2018-12-10,"-23,273934","-46,608262",NUBLADO,18
2018-12-09,"-23,668592","-46,739082",BOM,21
2018-12-09,"-23,6225","-46,667894",BOM,5
2018-12-09,"-23,586489691999247","-46,75340315949968",BOM,5
2018-12-09,"-23,687258","-46,663867",NUBLADO,2
2018-12-09,"-23,456807","-46,396732",BOM,18
2018-12-09,"-23,57440371403405","-46,19000582272183",BOM,13
2018-12-09,"-23,544183","-46,834233",BOM,18
2018-12-08,"-23,680016","-46,764853",NUBLADO,23
2018-12-08,"-23,752228","-47,00771",NUBLADO,14
2018-12-06,"-23,573044","-46,711198",BOM,2
2018-12-06,"-23,52442715638884","-46,32844110963364",NUBLADO,21
2018-12-03,"-23,569649899426555","-46,701554608026676",NUBLADO,18
2018-12-03,"-23,51038881576953","-46,8208117481181",NUBLADO,17
2018-12-02,"-23,73594","-46,789773",NUBLADO,19
2018-12-02,"-23,428520403903175","-46,941172820701524",NUBLADO,19
2018-12-01,"-23,653172","-46,688883",NUBLADO,19
2018-11-30,"-23,476602","-46,610861",BOM,4
2018-11-30,"-23,529316","-46,817989",NUBLADO,15
2018-11-29,"-23,57590833922991","-46,72068046262571",NUBLADO,3
2018-11-28,"-23,450972156767293","-46,463449209491934",NUBLADO,10
2018-11-27,"-23,48324868576754","-46,80332857356813",NUBLADO,16
2018-11-26,"-23,526308","-46,404483",NUBLADO,1
2018-11-26,"-23,660093","-46,822794",NUBLADO,13
2018-11-24,"-23,682504","-46,773266",NUBLADO,13
2018-11-24,"-23,486711","-46,620847",NUBLADO,20
2018-11-24,"-23,745670741710615","-46,54011515543996",NUBLADO,17
2018-11-23,"-23,5221","-46,610918",NUBLADO,14
2018-11-23,"-23,697727","-46,612994",BOM,23
2018-11-22,"-23,482171","-46,717397",NUBLADO,5
2018-11-21,"-23,494226","-46,422076",NUBLADO,17
2018-11-20,"-23,690347","-46,791459",NUBLADO,23
2018-11-20,"-23,448049","-46,39119",NUBLADO,18
2018-11-18,"-23,603036","-46,529308",BOM,2
2018-11-18,"-23,78737","-46,68112",NUBLADO,16
2018-11-18,"-23,752803","-46,683722",NUBLADO,19
2018-11-17,"-23,845577216632957","-46,575802233024476",NUBLADO,9
2018-11-17,"-23,471356","-46,401609",BOM,12
2018-11-17,"-23,530005","-46,211798",BOM,23
2018-11-16,"-23,489275","-46,755888",NUBLADO,18
2018-11-15,"-23,581825","-46,776245",NUBLADO,12
2018-11-15,"-23,874724","-46,654502",BOM,5
2018-11-15,"-23,510843","-46,590729",NUBLADO,19
2018-11-15,"-23,607329","-46,565764",BOM,2
2018-11-15,"-23,404217","-46,90106",NUBLADO,18
2018-11-14,"-23,69550798218877","-46,563193228803335",BOM,18
2018-11-14,"-23,738663090263618","-46,60068514515829",BOM,18
2018-11-13,"-23,517428","-46,583632",NUBLADO,19
2018-11-12,"-23,47628","-46,602472",NUBLADO,20
2018-11-12,"-23,61241829060214","-46,98436711583712",NUBLADO,14
2018-11-11,"-23,668747","-46,784808",NUBLADO,0
2018-11-11,"-23,505481","-46,45698",NUBLADO,22
2018-11-10,"-23,463296","-46,654637",NUBLADO,12
2018-11-09,"-23,692871","-46,762332",NUBLADO,5
2018-11-08,"-23,560639","-46,512508",NUBLADO,19
2018-11-08,"-23,598394","-46,533509",NUBLADO,1
2018-11-08,"-23,51941718024077","-46,815928269533025",NUBLADO,15
2018-11-07,"-23,530637","-46,592151",NUBLADO,9
2018-11-07,"-23,842876","-46,563781",NUBLADO,7
2018-11-06,"-23,618136","-46,806298",NUBLADO,4
2018-11-05,"-23,753497","-46,686102",NUBLADO,12
2018-11-05,"-23,509098668069292","-46,821170535193296",NUBLADO,7
2018-11-03,"-23,526185","-46,466029",NUBLADO,19
2018-11-02,"-23,781761574671723","-46,48902400438642",NUBLADO,18
2018-11-01,"-23,531947","-46,695426",BOM,22
2018-11-01,"-23,608074","-46,5795",BOM,3
2018-10-31,"-23,575408713831585","-46,717506069579294",NUBLADO,18
2018-10-30,"-23,658355847015674","-46,57706811861762",NUBLADO,13
2018-10-28,"-23,588284","-46,594951",NUBLADO,18
2018-10-28,"-23,484381","-46,375922",NUBLADO,19
2018-10-28,"-23,537208","-46,842659",NUBLADO,18
2018-10-27,"-23,438984","-46,574122",NUBLADO,2
2018-10-27,"-23,383043","-46,861318",NUBLADO,12
2018-10-26,"-23,579491","-46,580794",NUBLADO,14
2018-10-26,"-23,528074","-46,446093",NUBLADO,1
2018-10-26,"-23,592868914715293","-46,80638852558022",NUBLADO,10
2018-10-26,"-23,599647237281346","-46,84734269584409",NUBLADO,12
2018-10-25,"-23,54226","-46,16624",NUBLADO,7
2018-10-24,"-23,45433821357053","-46,49032337563146",NUBLADO,16
2018-10-21,"-23,722326","-46,752555",NUBLADO,23
2018-10-21,"-23,4457235047142","-46,4711288913253",NUBLADO,19
2018-10-20,"-23,713558","-46,500059",NUBLADO,20
2018-10-19,"-23,652398","-46,758327",NUBLADO,19
2018-10-18,"-23,508083","-46,626214",BOM,18
2018-10-17,"-23,636465036604676","-46,71968770651605",NUBLADO,10
2018-10-16,"-23,334691951923794","-46,736256055939606",NUBLADO,20
2018-10-13,"-23,48772818484126","-46,5439412195833",NUBLADO,18
2018-10-12,"-23,485801","-46,501833",NUBLADO,16
2018-10-12,"-23,41615128242253","-46,198589928780486",NUBLADO,21
2018-10-12,"-23,61871733742915","-46,808766194756146",NUBLADO,17
2018-10-11,"-23,60644","-46,725353",NUBLADO,21
2018-10-11,"-23,532798","-46,307322",NUBLADO,12
2018-10-10,"-23,649371","-46,67687",NUBLADO,18
2018-10-10,"-23,49528","-46,497102",NUBLADO,23
2018-10-07,"-23,749427","-46,78013",NUBLADO,1
2018-10-07,"-23,729189","-46,786069",NUBLADO,17
2018-10-07,"-23,640071","-46,779984",NUBLADO,5
2018-10-06,"-23,477128930919772","-46,52748343317096",NUBLADO,10
2018-10-04,"-23,510493","-46,654469",NUBLADO,1
2018-10-03,"-23,509585289","-46,1939331369999",NUBLADO,18
2018-10-03,"-23,586453260979525","-46,80893834211204",BOM,8
2018-10-02,"-23,649149","-46,727364",BOM,0
2018-10-01,"-23,540895","-46,494094",NUBLADO,23
2018-10-01,"-23,602002","-46,598965",NUBLADO,12
2018-10-01,"-23,525955296753","-46,4392764663628",NUBLADO,6
2018-10-01,"-23,547981","-46,972633",NUBLADO,8
2018-09-30,"-23,524201","-46,444914",NUBLADO,6
2018-09-30,"-23,596586","-46,506957",NUBLADO,4
2018-09-30,"-23,524638","-46,816482",NUBLADO,15
2018-09-30,"-23,52094571133419","-46,774186972502875",NUBLADO,22
2018-09-29,"-23,63784","-46,740823",NUBLADO,16
2018-09-29,"-23,701118108105117","-46,86954532634957",NUBLADO,14
2018-09-28,"-23,577267","-46,503599",NUBLADO,1
2018-09-27,"-23,531616","-46,50147",NUBLADO,18
2018-09-27,"-23,665795","-46,430355",BOM,7
2018-09-27,"-23,521095883240662","-46,772958882964566",NUBLADO,6
2018-09-26,"-23,686209","-46,714689",NUBLADO,0
2018-09-25,"-23,472777290923","-46,3443444169999",BOM,17
2018-09-24,"-23,5004517858176","-46,6680422898756",BOM,13
2018-09-24,"-23,665571","-46,440129",BOM,8
2018-09-23,"-23,5452312683601","-46,5141922815422",BOM,0
2018-09-22,"-23,446054","-46,408079",BOM,23
2018-09-21,"-23,529647","-46,553717",NUBLADO,15
2018-09-21,"-23,515587","-46,656521",NUBLADO,11
2018-09-20,"-23,656065","-46,666085",BOM,0
2018-09-20,"-23,537169178395825","-46,817937213977785",NUBLADO,9
2018-09-18,"-23,516183","-46,797055",NUBLADO,19
2018-09-17,"-23,5637207419663","-46,5088548138351",NUBLADO,16
2018-09-17,"-23,708575022186242","-46,60334851277157",BOM,3
2018-09-16,"-23,446429","-46,71021",NUBLADO,6
2018-09-16,"-23,4734344879908","-46,6549022817229",NUBLADO,15
2018-09-16,"-23,443015","-46,592168",NUBLADO,8
2018-09-16,"-23,48772818484126","-46,5439412195833",NUBLADO,1
2018-09-16,"-23,616710947576333","-46,791416895656894",NUBLADO,5
2018-09-16,"-23,502572","-46,80406",NUBLADO,15
2018-09-15,"-23,56088256185075","-46,70588276648635",NUBLADO,12
2018-09-15,"-23,37516660968787","-46,74373725696355",NUBLADO,23
2018-09-15,"-23,522628467653014","-46,76446712166753",NUBLADO,15
2018-09-14,"-23,442878861333327","-46,775366532595996",NUBLADO,20
2018-09-14,"-23,510257","-46,720196",NUBLADO,13
2018-09-13,"-23,573178","-46,532888",NUBLADO,18
2018-09-13,"-23,440375791726456","-46,068708371549555",BOM,17
2018-09-13,"-23,554868","-46,359962",NUBLADO,22
2018-09-12,"-23,678344","-46,53794",NUBLADO,0
2018-09-11,"-23,582786","-46,567617",NUBLADO,14
2018-09-11,"-23,610407","-46,546399",NUBLADO,12
2018-09-10,"-23,564467","-46,57581",BOM,13
2018-09-10,"-23,557883","-46,514529",NUBLADO,3
2018-09-09,"-23,666099","-46,733324",BOM,16
2018-09-09,"-23,7212475925297","-46,7555297427943",NUBLADO,21
2018-09-09,"-23,464632","-46,512881",NUBLADO,5
2018-09-08,"-23,425347","-46,439122",BOM,0
2018-09-07,"-23,683877","-46,790782",BOM,18
2018-09-07,"-23,560322","-46,138109",BOM,19
2018-09-06,"-23,803809","-46,735047",NUBLADO,20
2018-09-06,"-23,39972353065712","-46,301767336977456",BOM,7
2018-09-06,"-23,502899","-46,897211",NUBLADO,19
2018-09-06,"-23,614131641425246","-46,78300616094242",BOM,16
2018-09-05,"-23,504874969526757","-46,86824996609218",BOM,23
2018-09-04,"-23,535617","-46,548109",NUBLADO,17
2018-09-03,"-23,622069","-46,487484",NUBLADO,5
2018-09-03,"-23,834417","-46,81637",NUBLADO,19
2018-09-03,"-23,43986","-46,90817",NUBLADO,17
2018-09-02,"-23,451392325","-46,3352789259999",BOM,2
2018-09-02,"-23,531162158","-46,8963074449999",BOM,3
2018-09-01,"-23,640355","-46,805962",BOM,6
2018-08-31,"-23,550785","-46,198417",BOM,21
2018-08-30,"-23,8244","-46,552854",BOM,5
2018-08-30,"-23,649083","-46,286048",BOM,19
2018-08-29,"-23,505558336078906","-46,72281324496113",BOM,14
2018-08-29,"-23,666185","-46,519885",BOM,0
2018-08-28,"-23,531625665","-46,521261484",BOM,17
2018-08-28,"-23,661762711622586","-46,852396974026746",BOM,15
2018-08-27,"-23,6329075915941","-46,6807583282164",NUBLADO,9
2018-08-27,"-23,63375","-46,772347",NUBLADO,23
2018-08-27,"-23,528227","-46,585202",NUBLADO,18
2018-08-26,"-23,652082","-46,722279",NUBLADO,3
2018-08-25,"-23,584965997509546","-46,743661987324224",NUBLADO,20
2018-08-25,"-23,684583","-46,664035",NUBLADO,19
2018-08-23,"-23,604261","-46,651699",BOM,2
2018-08-23,"-23,607957","-46,946454",NUBLADO,18
2018-08-22,"-23,541395","-46,580658",NUBLADO,9
2018-08-22,"-23,520334","-46,701479",BOM,22
2018-08-21,"-23,696741","-46,664522",NUBLADO,17
2018-08-21,"-23,499695168","-46,860988607",NUBLADO,23
2018-08-19,"-23,508547","-46,754408",NUBLADO,1
2018-08-19,"-23,639225954","-46,486870552",NUBLADO,4
2018-08-18,"-23,5361305515119","-46,8242972240323",NUBLADO,19
2018-08-17,"-23,553016","-46,405418",NUBLADO,0
2018-08-16,"-23,620154001025","-46,6013659313407",NUBLADO,20
2018-08-16,"-23,5602415864848","-46,6576818984242",NUBLADO,23
2018-08-14,"-23,440116510530835","-46,282928902273326",NUBLADO,5
2018-08-13,"-23,537338","-46,839547",BOM,1
2018-08-12,"-23,509091","-46,424791",BOM,3
2018-08-12,"-23,7254028268461","-46,545661443066",BOM,4
2018-08-12,"-23,462674","-45,982327",NUBLADO,15
2018-08-11,"-23,600644","-46,742467",BOM,8
2018-08-11,"-23,435987309704952","-46,4279267163112",BOM,4
2018-08-10,"-23,641929","-46,613213",BOM,2
2018-08-10,"-23,600162","-46,789974",BOM,23
2018-08-09,"-23,680216","-46,583175",NUBLADO,16
2018-08-09,"-23,333644745570613","-46,82402156077503",NUBLADO,22
2018-08-08,"-23,478513719","-46,690910601",BOM,14
2018-08-07,"-23,698048","-46,700695",NUBLADO,21
2018-08-07,"-23,408585","-46,868939",NUBLADO,20
2018-08-06,"-23,516739031011483","-46,790886793397235",CHUVA,9
2018-08-05,"-23,557796","-46,660711",BOM,21
2018-08-05,"-23,279725","-46,73296",BOM,4
2018-08-04,"-23,577048687322122","-46,72259022233761",BOM,23
2018-08-03,"-23,50146989739791","-46,82111198742314",CHUVA,21
2018-08-01,"-23,619477979789792","-46,699985277372164",CHUVA,21
2018-08-01,"-23,521009266558245","-46,83161660111529",NUBLADO,6
2018-07-30,"-23,465985","-46,722264",BOM,1
2018-07-30,"-23,596704","-46,536531",NUBLADO,16
2018-07-29,"-23,546923","-46,735659",BOM,19
2018-07-29,"-23,490362","-46,694504",BOM,4
2018-07-29,"-23,675438","-46,491104",BOM,16
2018-07-29,"-23,668683","-46,598145",BOM,16
2018-07-28,"-23,44930079554035","-46,56956433614063",BOM,21
2018-07-28,"-23,619034","-46,508234",BOM,18
2018-07-28,"-23,717304","-46,704539",BOM,19
2018-07-28,"-23,606575","-46,579061",BOM,17
2018-07-26,"-23,608248","-46,532274",NUBLADO,2
2018-07-23,"-23,5191134","-46,9287594",NUBLADO,7
2018-07-22,"-23,604638","-46,76904",NUBLADO,9
2018-07-20,"-23,60291","-46,627288",BOM,22
2018-07-20,"-23,668549","-46,733854",BOM,2
2018-07-20,"-23,589818000000616","-46,81451899999922",BOM,22
2018-07-20,"-23,552662","-46,207379",BOM,9
2018-07-20,"-23,49690101625","-46,828654184",BOM,5
2018-07-17,"-23,583569","-46,778921",BOM,15
2018-07-16,"-23,703016","-46,783622",BOM,7
2018-07-15,"-23,47442","-46,670306",BOM,1
2018-07-15,"-23,748295","-46,663052",BOM,15
2018-07-15,"-23,574094","-46,785518",BOM,2
2018-07-14,"-23,545564","-46,408685",BOM,11
2018-07-14,"-23,588314","-46,727661",BOM,1
2018-07-14,"-23,486527","-46,307024",NUBLADO,12
2018-07-14,"-23,518036","-46,638249",BOM,17
2018-07-12,"-23,495355","-46,555357",NUBLADO,9
2018-07-12,"-23,759533","-46,81198",BOM,16
2018-07-09,"-23,423284","-46,789627",NUBLADO,4
2018-07-09,"-23,682438","-46,642177",NUBLADO,8
2018-07-09,"-23,482251959203317","-46,525656215206126",NUBLADO,19
2018-07-09,"-23,513176","-46,875915",BOM,1
2018-07-08,"-23,6411255228888","-46,7801562036666",BOM,16
2018-07-08,"-23,544138","-46,55864",BOM,0
2018-07-08,"-23,462262096102457","-46,491433951490066",BOM,1
2018-07-07,"-23,472917","-46,531543",NUBLADO,6
2018-07-07,"-23,575752","-46,571116",NUBLADO,7
2018-07-06,"-23,653874","-46,649372",BOM,22
2018-07-06,"-23,567477","-46,670023",BOM,17
2018-07-06,"-23,613179","-46,703618",NUBLADO,23
2018-07-05,"-23,473620599999652","-46,492440600001025",NUBLADO,6
2018-07-04,"-23,586469","-46,694565",NUBLADO,23
2018-07-02,"-23,507902","-46,772354",BOM,0
2018-07-01,"-23,770908","-46,708882",BOM,13
2018-07-01,"-23,715071","-46,509882",NUBLADO,2
2018-07-01,"-23,39776255653456","-46,71844152120796",NUBLADO,18
2018-06-29,"-23,72028","-46,573531",BOM,23
2018-06-27,"-23,6563140502859","-46,7628285168211",NUBLADO,18
2018-06-27,"-23,456108","-46,614323",NUBLADO,17
2018-06-27,"-23,63785","-46,534338",BOM,2
2018-06-26,"-23,613148","-46,755237",BOM,8
2018-06-26,"-23,609678","-46,464215",BOM,23
2018-06-26,"-23,462262096102457","-46,491433951490066",BOM,7
2018-06-26,"-23,482251959203317","-46,525656215206126",BOM,20
2018-06-26,"-23,418102298841784","-46,377911529372376",BOM,18
2018-06-25,"-23,538596","-46,844859",BOM,14
2018-06-24,"-23,507278930238314","-45,88168655121649",NUBLADO,14
2018-06-23,"-23,618857","-46,697703",BOM,23
2018-06-23,"-23,499778","-46,529487",BOM,6
2018-06-23,"-23,510388815768884","-46,820811748118615",BOM,5
2018-06-23,"-23,527235","-46,791751",BOM,2
2018-06-22,"-23,722604041834337","-46,889712280483124",BOM,20
2018-06-21,"-23,589888","-46,597969",NUBLADO,14
2018-06-21,"-23,508","-46,535651",BOM,18
2018-06-20,"-23,44375","-46,538169",BOM,22
2018-06-19,"-23,760544","-46,586118",NUBLADO,8
2018-06-17,"-23,580053","-46,741968",NUBLADO,18
2018-06-17,"-23,621877","-46,451243",NUBLADO,21
2018-06-16,"-23,57086589970297","-46,70105344753187",NUBLADO,2
2018-06-16,"-23,655254","-46,532159",NUBLADO,5
2018-06-15,"-23,755494","-46,712822",NUBLADO,10
2018-06-15,"-23,543631","-46,694447",NUBLADO,23
2018-06-14,"-23,656652","-46,654595",NUBLADO,21
2018-06-14,"-23,717578","-46,602291",NUBLADO,7
2018-06-14,"-23,605636","-46,914213",NUBLADO,23
2018-06-13,"-23,639717","-46,745982",NUBLADO,6
2018-06-11,"-23,590304","-46,828594",BOM,13
2018-06-09,"-23,555821","-46,622739",NUBLADO,2
2018-06-09,"-23,432155","-46,580959",NUBLADO,2
2018-06-09,"-23,462262096102457","-46,491433951490066",NUBLADO,8
2018-06-08,"-23,558092","-46,628643",NUBLADO,19
2018-06-07,"-23,589658","-46,621299",NUBLADO,18
2018-06-06,"-23,739419","-46,793101",NUBLADO,23
2018-06-06,"-23,779615","-46,714734",NUBLADO,20
2018-06-06,"-23,297932830095526","-46,78426639070666",NUBLADO,6
2018-06-06,"-23,42075168293979","-46,38775900293386",NUBLADO,19
2018-06-06,"-23,48667570314497","-46,55949278381254",NUBLADO,18
2018-06-06,"-23,597472","-46,858674",NUBLADO,5
2018-06-03,"-23,583666","-46,551375",NUBLADO,14
2018-06-03,"-23,706853","-46,39871",NUBLADO,23
2018-06-02,"-23,634014","-46,718172",BOM,22
2018-06-02,"-23,46052809845686","-46,781554445200435",NUBLADO,6
2018-06-01,"-23,584418","-46,408938",BOM,5
2018-06-01,"-23,506571","-46,83296",BOM,18
2018-05-31,"-23,535202","-46,47267",NUBLADO,18
2018-05-30,"-23,551576","-46,805975",BOM,14
2018-05-27,"-23,526652","-46,397528",NUBLADO,16
2018-05-26,"-23,538117","-46,644644",NUBLADO,23
2018-05-25,"-23,540884","-46,417994",NUBLADO,23
2018-05-24,"-23,409805","-46,757997",NUBLADO,0
2018-05-23,"-23,556606","-46,83735",BOM,0
2018-05-21,"-23,665598982086948","-46,63299384297949",BOM,7
2018-05-21,"-23,658294","-46,603142",BOM,12
2018-05-21,"-23,485834561049437","-46,36936347857761",BOM,2
2018-05-20,"-23,51692","-46,735499",BOM,20
2018-05-20,"-23,548013","-46,649034",BOM,4
2018-05-20,"-23,634202","-46,794358",NUBLADO,2
2018-05-19,"-23,667854","-46,784301",NUBLADO,23
2018-05-19,"-23,554904","-46,323034",NUBLADO,18
2018-05-18,"-23,564172","-46,416186",NUBLADO,9
2018-05-18,"-23,5652","-46,507482",NUBLADO,0
2018-05-18,"-23,429406724561783","-46,328727240137255",NUBLADO,5
2018-05-17,"-23,510989455399244","-46,97076261157724",NUBLADO,5
2018-05-16,"-23,605936","-46,469008",BOM,0
2018-05-16,"-23,306991825874448","-46,83616256423065",NUBLADO,18
2018-05-14,"-23,496172","-46,55438",NUBLADO,2
2018-05-13,"-23,555362","-46,751035",NUBLADO,19
2018-05-13,"-23,679886","-46,553893",NUBLADO,20
2018-05-12,"-23,533821","-46,648325",BOM,1
2018-05-12,"-23,477942","-46,633126",NUBLADO,16
2018-05-12,"-23,557825","-46,946873",NUBLADO,23
2018-05-10,"-23,774267","-46,721565",BOM,22
2018-05-10,"-23,46497","-46,69509",NUBLADO,5
2018-05-07,"-23,766391","-46,593441",NUBLADO,23
2018-05-07,"-23,42066","-46,387798",NUBLADO,5
2018-05-06,"-23,461112","-46,523629",NUBLADO,5
2018-05-06,"-23,52443491079565","-45,87083899619558",NUBLADO,18
2018-05-06,"-23,606066","-46,941848",NUBLADO,8
2018-05-05,"-23,64513","-46,65876",BOM,4
2018-05-04,"-23,533429","-46,19349",BOM,21
2018-05-04,"-23,93999727296976","-47,089584905282074",BOM,19
2018-05-03,"-23,701802","-46,553737",NUBLADO,5
2018-05-01,"-23,473366","-46,647272",NUBLADO,17
2018-05-01,"-23,476389","-46,663088",NUBLADO,18
2018-05-01,"-23,663462","-46,50422",BOM,1
2018-04-29,"-23,669783","-46,68885",NUBLADO,8
2018-04-29,"-23,622885","-46,591419",NUBLADO,7
2018-04-29,"-23,670958","-46,669004",NUBLADO,6
2018-04-29,"-23,584886","-46,790074",BOM,0
2018-04-29,"-23,559271","-46,205363",BOM,22
