,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
1433,184796,ACESSO AVENIDA ENGENHEIRO OLAVO ALAISIO DE LIMA,243,SANTO ANDRE,,,"ACESSO AVENIDA ENGENHEIRO OLAVO ALAISIO DE LIMA, 243, SANTO ANDRE","[-23.6326372802915, -46.5288217802915]"
1434,185036,ACESSO JD PARANAVAI  V NOVA MAUA,0,MAUA,,,"ACESSO JD PARANAVAI  V NOVA MAUA, 0, MAUA","[-23.6837382802915, -46.46264118029149]"
1435,185046,Rodovia João Afonso de Souza Castellano,10,ITAQUAQUECETUBA,,,"Rodovia João Afonso de Souza Castellano, 10, ITAQUAQUECETUBA","[-23.5102699802915, -46.3433827802915]"
1436,185163,AVENIDA MARCO ANTONIO CALEGARI,100,BARUERI,,,"AVENIDA MARCO ANTONIO CALEGARI, 100, BARUERI","[-23.5274237, -46.8640458]"
1437,185262,AVENIDA GOVERNADOR MARIO COVAS JUNIOR,10,MAUA,,,"AVENIDA GOVERNADOR MARIO COVAS JUNIOR, 10, MAUA","[-23.6684176802915, -46.46113058029151]"
1438,185307,ACESSO CANAL DE COCAIA,4006,SAO PAULO,,,"ACESSO CANAL DE COCAIA, 4006, SAO PAULO","[-23.7351902802915, -46.66514078029149]"
1439,185591,AVENIDA BRIGADEIRO LUIS ANTONIO,3875,SAO PAULO,,,"AVENIDA BRIGADEIRO LUIS ANTONIO, 3875, SAO PAULO","[-23.5794650302915, -46.6612297302915]"
1440,186231,RUA DA GOIABEIRA SERRANA,608,SAO PAULO,,,"RUA DA GOIABEIRA SERRANA, 608, SAO PAULO","[-23.4832272802915, -46.4142171802915]"
1441,187087,AVENIDA FRANCISCO MATARAZZO,774,SAO PAULO,,,"AVENIDA FRANCISCO MATARAZZO, 774, SAO PAULO","[-23.5291152802915, -46.6712396802915]"
1442,187201,AVENIDA DO ESTADO,1,SAO PAULO,,,"AVENIDA DO ESTADO, 1, SAO PAULO","[-23.5439561802915, -46.6303855802915]"
1443,187224,RUA DOUTOR WASHIGNTON PEDRO LANZELOTI,1500,OSASCO,,,"RUA DOUTOR WASHIGNTON PEDRO LANZELOTI, 1500, OSASCO","[-23.5734936802915, -46.8030384802915]"
1444,187462,AVENIDA ARICANDUVA,10800,SAO PAULO,,,"AVENIDA ARICANDUVA, 10800, SAO PAULO","[-23.5918318802915, -46.4794827802915]"
1445,187557,RUA ESTADOS UNIDOS,170,SAO PAULO,,,"RUA ESTADOS UNIDOS, 170, SAO PAULO","[-23.5764517802915, -46.66060428029149]"
1446,188091,ESTRADA DE ITAPECERICA,10000,SAO PAULO,,,"ESTRADA DE ITAPECERICA, 10000, SAO PAULO","[-23.6867558802915, -46.8020293802915]"
1447,188292,AVENIDA ARICANDUVA,12200,SAO PAULO,,,"AVENIDA ARICANDUVA, 12200, SAO PAULO","[-23.5945250802915, -46.47165278029149]"
1448,188448,RUA TALES DOS SANTOS FREIRE,904,SAO BERNARDO DO CAMPO,,,"RUA TALES DOS SANTOS FREIRE, 904, SAO BERNARDO DO CAMPO","[-23.6856877802915, -46.5463285802915]"
1449,188544,ACESSO AVENIDA MARGINAL DO RIO PINHEIROS,385,SAO PAULO,,,"ACESSO AVENIDA MARGINAL DO RIO PINHEIROS, 385, SAO PAULO","[-23.5737126802915, -46.7015845802915]"
