,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
962,115249,AVENIDA GUIDO ALIBERTI,25,SAO CAETANO DO SUL,,,"AVENIDA GUIDO ALIBERTI, 25, SAO CAETANO DO SUL","[-23.6089431802915, -46.5809180802915]"
963,115252,AVENIDA TIRADENTES,108,SAO PAULO,,,"AVENIDA TIRADENTES, 108, SAO PAULO","[-23.5361775802915, -46.6343439802915]"
964,115274,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
965,115356,AVENIDA MARCOS PAULO GONCALVES,1315,GUARULHOS,,,"AVENIDA MARCOS PAULO GONCALVES, 1315, GUARULHOS","[-23.4058186802915, -46.4013399302915]"
966,115756,RUA PEDRO VICENTE,0,SAO PAULO,,,"RUA PEDRO VICENTE, 0, SAO PAULO","[-23.5251297802915, -46.6236710802915]"
967,115846,RUA LEONILDA,496,SANTO ANDRE,,,"RUA LEONILDA, 496, SANTO ANDRE","[-23.6235962802915, -46.5278783802915]"
968,116122,AVENIDA WASHINGTON LUIS,7041,SAO PAULO,,,"AVENIDA WASHINGTON LUIS, 7041, SAO PAULO","[-23.6234971302915, -46.66349943029149]"
969,116286,AVENIDA DOS BANDEIRANTES,5201,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 5201, SAO PAULO","[-23.6244997802915, -46.65237828029149]"
970,116440,AVENIDA MARGINAL,101,CARAPICUIBA,,,"AVENIDA MARGINAL, 101, CARAPICUIBA","[-23.5324900802915, -46.84966688029149]"
971,116718,RUA RIACHAO JACUIPE,692,GUARULHOS,,,"RUA RIACHAO JACUIPE, 692, GUARULHOS","[-23.4643810802915, -46.4260286802915]"
972,117158,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
973,117291,Rodovia Índio-Tibiriçá,100,RIBEIRAO PIRES,,,"Rodovia Índio-Tibiriçá, 100, RIBEIRAO PIRES","[-23.72435698029151, -46.40864128029149]"
974,117321,ACESSO  M BOI MIRIM,9760,SAO PAULO,,,"ACESSO  M BOI MIRIM, 9760, SAO PAULO","[-23.7266935802915, -46.78743898029149]"
975,117345,AVENIDA ESCOLA POLITECNICA,0,SAO PAULO,,,"AVENIDA ESCOLA POLITECNICA, 0, SAO PAULO","[-23.5504974802915, -46.7349876802915]"
976,117458,PRACA DOUTOR JOAO MENDES,100,SAO PAULO,,,"PRACA DOUTOR JOAO MENDES, 100, SAO PAULO","[-23.5535038802915, -46.63537538029149]"
977,117483,AVENIDA WASHINGTON LUIS,0,SAO PAULO,,,"AVENIDA WASHINGTON LUIS, 0, SAO PAULO","[-23.6305459802915, -46.6681449802915]"
978,117804,AVENIDA MARGINAL DO RIO PINHEIROS,10,SAO PAULO,,,"AVENIDA MARGINAL DO RIO PINHEIROS, 10, SAO PAULO","[-23.6453822802915, -46.72861558029151]"
979,117989,AVENIDA MARGINAL DIREITA,56,BARUERI,,,"AVENIDA MARGINAL DIREITA, 56, BARUERI","[-23.5456387302915, -46.8830400302915]"
980,118097,RUA SALVADOR DALI,2000,SAO PAULO,,,"RUA SALVADOR DALI, 2000, SAO PAULO","[-23.7151151802915, -46.65762188029149]"
981,118391,RUA DAS PALMEIRAS,230,SAO PAULO,,,"RUA DAS PALMEIRAS, 230, SAO PAULO","[-23.5385730802915, -46.65244638029149]"
982,118519,AVENIDA DOS OURIVES,100,SAO PAULO,,,"AVENIDA DOS OURIVES, 100, SAO PAULO","[-23.6553594802915, -46.6141414802915]"
983,118718,Rodovia Ayrton Senna da Silva,11,SAO PAULO,,,"Rodovia Ayrton Senna da Silva, 11, SAO PAULO","[-23.4674937802915, -46.37019498029151]"
984,118767,AVENIDA YOJIRO TAKAOKA,10,SANTANA DE PARNAIBA,,,"AVENIDA YOJIRO TAKAOKA, 10, SANTANA DE PARNAIBA","[-23.4728796802915, -46.8724837802915]"
985,118786,Avenida Morvan Dias de Figueiredo,226,SAO PAULO,,,"Avenida Morvan Dias de Figueiredo, 226, SAO PAULO","[-23.5195988802915, -46.6197766802915]"
986,118874,AVENIDA JOAO VENTURA DOS SANTOS,2674,OSASCO,,,"AVENIDA JOAO VENTURA DOS SANTOS, 2674, OSASCO","[-23.4947783802915, -46.8057154802915]"
987,118882,Avenida Embaixador Macedo Soares,279,SAO PAULO,,,"Avenida Embaixador Macedo Soares, 279, SAO PAULO","[-23.5247526802915, -46.74852548029151]"
988,118927,AVENIDA CIDADE JUDAIDET MARJAYOUN,2000,SAO PAULO,,,"AVENIDA CIDADE JUDAIDET MARJAYOUN, 2000, SAO PAULO","[-23.7133340802915, -46.6332066802915]"
989,119117,RUA ALEXANIA,0,GUARULHOS,,,"RUA ALEXANIA, 0, GUARULHOS","[-23.4661168802915, -46.4671568802915]"
990,119134,ESTRADA DO SURU,5123,SANTANA DE PARNAIBA,,,"ESTRADA DO SURU, 5123, SANTANA DE PARNAIBA","[-23.4531366802915, -46.9656191802915]"
991,119230,AVENIDA ARICANDUVA,100,SAO PAULO,,,"AVENIDA ARICANDUVA, 100, SAO PAULO","[-23.5992040802915, -46.4687387802915]"
992,119846,AVENIDA AFONSO DE SAMPAIO E SOUSA,100,SAO PAULO,,,"AVENIDA AFONSO DE SAMPAIO E SOUSA, 100, SAO PAULO","[-23.5641552802915, -46.4674112802915]"
993,119855,AVENIDA AFONSO DE SAMPAIO E SOUSA,100,SAO PAULO,,,"AVENIDA AFONSO DE SAMPAIO E SOUSA, 100, SAO PAULO","[-23.5641552802915, -46.4674112802915]"
994,120000,AVENIDA SENADOR TEOTONIO VILELA,8400,SAO PAULO,,,"AVENIDA SENADOR TEOTONIO VILELA, 8400, SAO PAULO","[-23.7733806802915, -46.7213101802915]"
995,120964,AVENIDA ELISEU DE ALMEIDA,1575,SAO PAULO,,,"AVENIDA ELISEU DE ALMEIDA, 1575, SAO PAULO","[-23.5839453802915, -46.72683898029151]"
996,121115,VIADUTO ENGENHEIRO ALBERTO BADRA,100,SAO PAULO,,,"VIADUTO ENGENHEIRO ALBERTO BADRA, 100, SAO PAULO","[-23.5376797802915, -46.5492448802915]"
997,121184,RUA NARUMI NAKAIAMA,902,EMBU DAS ARTES,,,"RUA NARUMI NAKAIAMA, 902, EMBU DAS ARTES","[-23.6470720802915, -46.8182627802915]"
998,121211,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,,,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
999,121331,AVENIDA PRESIDENTE TANCREDO NEVES,100,VARGEM GRANDE PAULISTA,,,"AVENIDA PRESIDENTE TANCREDO NEVES, 100, VARGEM GRANDE PAULISTA","[-23.6147410802915, -47.0032400802915]"
