,Unnamed: 0,Logradouro,Numero/KM,Município,Longitude,Latitude,Endereço,Location
1337,170610,AVENIDA NOVE DE JULHO,3800,SAO PAULO,,,"AVENIDA NOVE DE JULHO, 3800, SAO PAULO","[-23.5729060802915, -46.66568573029149]"
1338,170785,PARQUE RAPOSO TAVARES,19200,SAO PAULO,,,"PARQUE RAPOSO TAVARES, 19200, SAO PAULO","[-23.5901984802915, -46.75720843029149]"
1339,170985,AVENIDA ATLANTICA,100,SAO PAULO,,,"AVENIDA ATLANTICA, 100, SAO PAULO","[-23.6683831802915, -46.71347188029149]"
1340,171027,AVENIDA ANGELINA,0,SAO PAULO,,,"AVENIDA ANGELINA, 0, SAO PAULO","[-23.5016218802915, -46.5982283802915]"
1341,171157,RUA LUIS CARLOS LISBOA,30,SAO PAULO,,,"RUA LUIS CARLOS LISBOA, 30, SAO PAULO","[-23.4172395802915, -46.5842828802915]"
1342,171355,AVENIDA NOSSA SENHORA DOS NAVEGANTES,1663,DIADEMA,,,"AVENIDA NOSSA SENHORA DOS NAVEGANTES, 1663, DIADEMA","[-23.7243769802915, -46.61121868029149]"
1343,171411,AVENIDA PROFESSOR FRANCISCO MORATO,10,SAO PAULO,,,"AVENIDA PROFESSOR FRANCISCO MORATO, 10, SAO PAULO","[-23.5739438802915, -46.7063940802915]"
1344,171679,RUA ESPELHO MAGICO,66,SAO PAULO,,,"RUA ESPELHO MAGICO, 66, SAO PAULO","[-23.51178163029151, -46.37669683029149]"
1345,171811,RUA PEDRO RAMAZZANI,1555,SAO PAULO,,,"RUA PEDRO RAMAZZANI, 1555, SAO PAULO","[-23.6213390802915, -46.41250168029149]"
1346,171822,AVENIDA DO ESTADO,8767,SAO PAULO,,,"AVENIDA DO ESTADO, 8767, SAO PAULO","[-23.5852207802915, -46.6006362802915]"
1347,171843,AVENIDA DOS BANDEIRANTES,100,SAO PAULO,,,"AVENIDA DOS BANDEIRANTES, 100, SAO PAULO","[-23.5980828802915, -46.6917949802915]"
1348,171849,AVENIDA ARICANDUVA,12771,SAO PAULO,,,"AVENIDA ARICANDUVA, 12771, SAO PAULO","[-23.5965810802915, -46.4664927802915]"
1349,172029,AVENIDA PAULO FACINI,2181,GUARULHOS,,,"AVENIDA PAULO FACINI, 2181, GUARULHOS","[-23.4560270802915, -46.5350264802915]"
