,Indice_ori,Logradouro,Numero/KM,Município,Endereço,Location
654,12384,AVENIDA ENGENHEIRO CAETANO ALVARES,100,SAO PAULO,"AVENIDA ENGENHEIRO CAETANO ALVARES, 100, SAO PAULO","[-23.5140031302915, -46.67183768029151]"
655,12385,PRACA QUATORZE BIS,1,SAO PAULO,"PRACA QUATORZE BIS, 1, SAO PAULO","[-23.5573759802915, -46.6510395802915]"
656,12391,AVENIDA DOS BANDEIRANTES,200,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 200, SAO PAULO","[-23.5991719802915, -46.69089848029149]"
657,12393,RUA HENRIQUE SCHAUMANN,100,SAO PAULO,"RUA HENRIQUE SCHAUMANN, 100, SAO PAULO","[-23.5649896802915, -46.6794373802915]"
658,12406,RUA HONDURAS,1,SAO PAULO,"RUA HONDURAS, 1, SAO PAULO","[-23.5787842802915, -46.6608207802915]"
659,12407,RUA CELSO DE AZEVEDO MARQUES,454,SAO PAULO,"RUA CELSO DE AZEVEDO MARQUES, 454, SAO PAULO","[-23.5703983302915, -46.5951320302915]"
660,12471,AVENIDA MARGINAL DO RIBEIRAO,2150,CARAPICUIBA,"AVENIDA MARGINAL DO RIBEIRAO, 2150, CARAPICUIBA","[-23.5619070802915, -46.82767668029151]"
661,12472,PONTE DO LIMAO,1,SAO PAULO,"PONTE DO LIMAO, 1, SAO PAULO","[-23.5171707802915, -46.66814308029149]"
662,12478,AVENIDA DOS BANDEIRANTES,485,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 485, SAO PAULO","[-23.5990809802915, -46.6893998802915]"
663,12498,ESTRADA DO M'BOI MIRIM,7000,SAO PAULO,"ESTRADA DO M'BOI MIRIM, 7000, SAO PAULO","[-23.7040274802915, -46.7847620802915]"
664,12505,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
665,12556,AVENIDA CRUZEIRO DO SUL,1707,OSASCO,"AVENIDA CRUZEIRO DO SUL, 1707, OSASCO","[-23.5072060802915, -46.77856958029151]"
666,12558,AVENIDA ARICANDUVA,10,SAO PAULO,"AVENIDA ARICANDUVA, 10, SAO PAULO","[-23.5993108802915, -46.4697313802915]"
667,12559,AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,100,DIADEMA,"AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 100, DIADEMA","[-23.6870026802915, -46.62623758029149]"
668,12564,ACESSO DAS LAGRIMAS,467,SAO CAETANO DO SUL,"ACESSO DAS LAGRIMAS, 467, SAO CAETANO DO SUL","[-23.6360127302915, -46.57973578029149]"
669,12568,RUA CONFEDERACAO DOS TAMOIOS,10,SAO PAULO,"RUA CONFEDERACAO DOS TAMOIOS, 10, SAO PAULO","[-23.59696168029151, -46.4456839802915]"
670,12569,ESTRADA DO PEDROSO,2000,SANTO ANDRE,"ESTRADA DO PEDROSO, 2000, SANTO ANDRE","[-23.7157950802915, -46.5009412802915]"
671,12616,Rodovia Índio-Tibiriçá,1,RIBEIRAO PIRES,"Rodovia Índio-Tibiriçá, 1, RIBEIRAO PIRES","[-23.6214131802915, -46.3187878802915]"
672,12632,RUA ANTONIO DE FRANCA E SILVA,100,SAO PAULO,"RUA ANTONIO DE FRANCA E SILVA, 100, SAO PAULO","[-23.6170920802915, -46.5029206802915]"
673,12679,AVENIDA JEAN LIEUTAUD,663,RIO GRANDE DA SERRA,"AVENIDA JEAN LIEUTAUD, 663, RIO GRANDE DA SERRA","[-23.7543685302915, -46.40581708029149]"
674,12687,AVENIDA JOAO DE ANDRADE,401,OSASCO,"AVENIDA JOAO DE ANDRADE, 401, OSASCO","[-23.5514343802915, -46.8012629802915]"
675,12691,AVENIDA TOWER AUTOMOTIVE,611,ARUJA,"AVENIDA TOWER AUTOMOTIVE, 611, ARUJA","[-23.4160856802915, -46.3461639802915]"
676,12693,AVENIDA VINTE E TRES DE MAIO,3,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 3, SAO PAULO","[-23.5516311802915, -46.6392445802915]"
677,12695,AVENIDA DOS ESTADOS,6393,SANTO ANDRE,"AVENIDA DOS ESTADOS, 6393, SANTO ANDRE","[-23.6535990802915, -46.5191909802915]"
678,12696,AVENIDA DOUTOR ALBERTO JACKSON BYINGTON,2020,OSASCO,"AVENIDA DOUTOR ALBERTO JACKSON BYINGTON, 2020, OSASCO","[-23.4877279802915, -46.77614628029149]"
679,12774,RAPOSO TAVARES KM 33 700 PISTA OESTE,0,COTIA,"RAPOSO TAVARES KM 33 700 PISTA OESTE, 0, COTIA","[-23.693502, -47.0095928]"
680,12785,ACESSO AVENIDA MIGUEL ESTEFANO,731,SAO PAULO,"ACESSO AVENIDA MIGUEL ESTEFANO, 731, SAO PAULO","[-23.6224271802915, -46.6339387302915]"
681,12791,RUA TIRADENTES,970,DIADEMA,"RUA TIRADENTES, 970, DIADEMA","[-23.68980568029151, -46.6153166802915]"
682,12794,RUA PROFESSOR GUILHERME BELFORT SABINO,1441,SAO PAULO,"RUA PROFESSOR GUILHERME BELFORT SABINO, 1441, SAO PAULO","[-23.6672485802915, -46.68091538029151]"
683,12801,AVENIDA ROTARY,100,EMBU DAS ARTES,"AVENIDA ROTARY, 100, EMBU DAS ARTES","[-23.6499606802915, -46.8425396802915]"
684,12879,RUA AMARALINA,166,VARGEM GRANDE PAULISTA,"RUA AMARALINA, 166, VARGEM GRANDE PAULISTA","[-23.6537886, -47.0035923]"
685,12880,TERMINAL PARELHEIROS,1032,SAO PAULO,"TERMINAL PARELHEIROS, 1032, SAO PAULO","[-23.8295008802915, -46.7283704802915]"
686,12881,AVENIDA TONICO LENCI,4076,FRANCO DA ROCHA,"AVENIDA TONICO LENCI, 4076, FRANCO DA ROCHA","[-23.2967279802915, -46.71263708029149]"
687,12888,PRACA EMBAIXADOR CIRO DE FREITAS VALLE,100,SAO PAULO,"PRACA EMBAIXADOR CIRO DE FREITAS VALLE, 100, SAO PAULO","[-23.6350467802915, -46.7131683802915]"
688,12894,ESTRADA PEDREIRA ALVARENGA,6198,DIADEMA,"ESTRADA PEDREIRA ALVARENGA, 6198, DIADEMA","[-23.7351311, -46.6311158]"
689,12901,AVENIDA SENADOR VERGUEIRO,100,SAO BERNARDO DO CAMPO,"AVENIDA SENADOR VERGUEIRO, 100, SAO BERNARDO DO CAMPO","[-23.6949019802915, -46.55436278029149]"
690,12971,AVENIDA DO ANASTACIO,100,SAO PAULO,"AVENIDA DO ANASTACIO, 100, SAO PAULO","[-23.5088885802915, -46.73546288029149]"
691,12975,RUA MONTEIRO LOBATO,3411,SAO PAULO,"RUA MONTEIRO LOBATO, 3411, SAO PAULO","[-23.4594131302915, -46.4990551302915]"
692,12978,AVENIDA INAJAR DE SOUZA,4710,SAO PAULO,"AVENIDA INAJAR DE SOUZA, 4710, SAO PAULO","[-23.4723479802915, -46.67155638029149]"
693,12981,VIADUTO TERESA DELTA,10,SAO BERNARDO DO CAMPO,"VIADUTO TERESA DELTA, 10, SAO BERNARDO DO CAMPO","[-23.7068295802915, -46.5592920802915]"
694,12983,AVENIDA PRESIDENTE TANCREDO NEVES,2020,SAO PAULO,"AVENIDA PRESIDENTE TANCREDO NEVES, 2020, SAO PAULO","[-23.6209504802915, -46.6123913802915]"
695,12987,RUA CORONEL SOUZA FRANCO,1185,MOGI DAS CRUZES,"RUA CORONEL SOUZA FRANCO, 1185, MOGI DAS CRUZES","[-23.5229846802915, -46.1870974802915]"
696,13030,AVENIDA DOS ESTADOS,1394,SANTO ANDRE,"AVENIDA DOS ESTADOS, 1394, SANTO ANDRE","[-23.6347857802915, -46.5390564802915]"
697,13032,PARQUE RAPOSO TAVARES,10,SAO PAULO,"PARQUE RAPOSO TAVARES, 10, SAO PAULO","[-23.5896773802915, -46.7575805802915]"
698,13046,AVENIDA JOAO PAULO PRIMEIRO,83,SAO PAULO,"AVENIDA JOAO PAULO PRIMEIRO, 83, SAO PAULO","[-23.4778591802915, -46.68606898029149]"
699,13052,VIADUTO DONA MATILDE,10,SAO PAULO,"VIADUTO DONA MATILDE, 10, SAO PAULO","[-23.5329242, -46.52889393029151]"
700,13117,RUA MATARAZZO,354,SAO PAULO,"RUA MATARAZZO, 354, SAO PAULO","[-23.5234537802915, -46.6418687802915]"
701,13121,Avenida Magalhães de Castro,500,SAO PAULO,"Avenida Magalhães de Castro, 500, SAO PAULO","[-23.6051130802915, -46.69995168029149]"
702,13124,AVENIDA ENGENHEIRO CAETANO ALVARES,100,SAO PAULO,"AVENIDA ENGENHEIRO CAETANO ALVARES, 100, SAO PAULO","[-23.5140031302915, -46.67183768029151]"
703,13125,VIADUTO JULIO MESQUITA FILHO,100,SAO PAULO,"VIADUTO JULIO MESQUITA FILHO, 100, SAO PAULO","[-23.5518325802915, -46.6477800802915]"
704,13136,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO,4001,SAO BERNARDO DO CAMPO,"AVENIDA HUMBERTO ALENCAR CASTELO BRANCO, 4001, SAO BERNARDO DO CAMPO","[-23.72501628029151, -46.5800747802915]"
705,13141,PRACA DOMINGOS ANTONIO LOPES,1,FRANCO DA ROCHA,"PRACA DOMINGOS ANTONIO LOPES, 1, FRANCO DA ROCHA","[-23.3119741302915, -46.7251754302915]"
706,13194,AVENIDA JACU PESSEGO,100,GUARULHOS,"AVENIDA JACU PESSEGO, 100, GUARULHOS","[-23.5141470802915, -46.45879318029151]"
707,13209,ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO,100,SAO PAULO,"ACESSO AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA MELLO, 100, SAO PAULO","[-23.5881531802915, -46.5908237802915]"
708,13210,AVENIDA YOJIRO TAKAOKA,2722,SANTANA DE PARNAIBA,"AVENIDA YOJIRO TAKAOKA, 2722, SANTANA DE PARNAIBA","[-23.4741900802915, -46.8700393802915]"
709,13212,AVENIDA INTERLAGOS,6563,SAO PAULO,"AVENIDA INTERLAGOS, 6563, SAO PAULO","[-23.7049342802915, -46.70318038029149]"
710,13284,AVENIDA PROFESSOR FRANCISCO MORATO,3179,SAO PAULO,"AVENIDA PROFESSOR FRANCISCO MORATO, 3179, SAO PAULO","[-23.5904882802915, -46.7299526802915]"
711,13285,RUA JOSE BARROS MAGALDI,2006,SAO PAULO,"RUA JOSE BARROS MAGALDI, 2006, SAO PAULO","[-23.6718514802915, -46.7413500802915]"
712,13311,AVENIDA KEMEL ADDAS,1281,SAO PAULO,"AVENIDA KEMEL ADDAS, 1281, SAO PAULO","[-23.5034165802915, -46.3687168802915]"
713,13381,AVENIDA LAURO GOMES,100,SAO BERNARDO DO CAMPO,"AVENIDA LAURO GOMES, 100, SAO BERNARDO DO CAMPO","[-23.6772600802915, -46.5550928802915]"
714,13385,AVENIDA MARGINAL DO RIBEIRAO,4633,CARAPICUIBA,"AVENIDA MARGINAL DO RIBEIRAO, 4633, CARAPICUIBA","[-23.5622451802915, -46.8273517802915]"
715,13397,RUA ANTONIO DE FRANCA E SILVA,100,SAO PAULO,"RUA ANTONIO DE FRANCA E SILVA, 100, SAO PAULO","[-23.6170920802915, -46.5029206802915]"
716,13404,AVENIDA VILA EMA,5959,SAO PAULO,"AVENIDA VILA EMA, 5959, SAO PAULO","[-23.5972805802915, -46.5274697802915]"
717,13477,ACESSO AVENIDA CIDADE JARDIM,10,SAO PAULO,"ACESSO AVENIDA CIDADE JARDIM, 10, SAO PAULO","[-23.5831224802915, -46.6865187802915]"
718,13479,RUA SALVADOR DALI,1360,SAO PAULO,"RUA SALVADOR DALI, 1360, SAO PAULO","[-23.7150331802915, -46.6584690802915]"
719,13484,AVENIDA MARECHAL TITO,2615,SAO PAULO,"AVENIDA MARECHAL TITO, 2615, SAO PAULO","[-23.4952165802915, -46.4218085802915]"
720,13491,AVENIDA ALDA,2425,DIADEMA,"AVENIDA ALDA, 2425, DIADEMA","[-23.7073636802915, -46.62792978029151]"
721,13494,AVENIDA BRIGADEIRO FARIA LIMA,0,SAO PAULO,"AVENIDA BRIGADEIRO FARIA LIMA, 0, SAO PAULO","[-23.5778926802915, -46.68900858029149]"
722,13496,AVENIDA FRANCISCO MARENGO,2599,SUZANO,"AVENIDA FRANCISCO MARENGO, 2599, SUZANO","[-23.4990339802915, -46.29693828029149]"
723,13560,AVENIDA NORTE E SUL,600,GUARULHOS,"AVENIDA NORTE E SUL, 600, GUARULHOS","[-23.4624415802915, -46.4043766802915]"
724,13570,AVENIDA ARRAIAS DO ARAGUAIA,9,SAO PAULO,"AVENIDA ARRAIAS DO ARAGUAIA, 9, SAO PAULO","[-23.5805665802915, -46.5034070802915]"
725,13636,AVENIDA LAURO GOMES,1150,SANTO ANDRE,"AVENIDA LAURO GOMES, 1150, SANTO ANDRE","[-23.6855447802915, -46.5539467802915]"
726,13646,RUA HUMBERTO DE CAMPOS,1100,RIBEIRAO PIRES,"RUA HUMBERTO DE CAMPOS, 1100, RIBEIRAO PIRES","[-23.70739733029151, -46.4266715302915]"
727,13655,RUA JOAQUIM RIBEIRO,259,SAO PAULO,"RUA JOAQUIM RIBEIRO, 259, SAO PAULO","[-23.4747193802915, -46.7061371802915]"
728,13675,RUA DOUTOR ZUQUIM,1034,SAO PAULO,"RUA DOUTOR ZUQUIM, 1034, SAO PAULO","[-23.4975259302915, -46.6231284802915]"
729,13724,ACESSO PARA A  ANHANGUERA,12,SAO PAULO,"ACESSO PARA A  ANHANGUERA, 12, SAO PAULO","[-21.6597989302915, -47.6111093302915]"
730,13725,Rodovia dos Imigrantes,100,SAO PAULO,"Rodovia dos Imigrantes, 100, SAO PAULO","[-23.6063009802915, -46.62784808029149]"
731,13732,RUA AMARO ALVES DO ROSARIO,4680,SAO PAULO,"RUA AMARO ALVES DO ROSARIO, 4680, SAO PAULO","[-23.81005128029151, -46.71622018029149]"
732,13737,RUA JAMIL JOAO ZARIFE,899,GUARULHOS,"RUA JAMIL JOAO ZARIFE, 899, GUARULHOS","[-23.4268288802915, -46.49696468029149]"
733,13739,AVENIDA VITAL BRASIL,1,SAO PAULO,"AVENIDA VITAL BRASIL, 1, SAO PAULO","[-23.5738134802915, -46.70622488029149]"
734,13748,AVENIDA DOS ESTADOS,7439,SANTO ANDRE,"AVENIDA DOS ESTADOS, 7439, SANTO ANDRE","[-23.6572929302915, -46.50907283029149]"
735,13823,ACESSO CANAL DE COCAIA,155,SAO PAULO,"ACESSO CANAL DE COCAIA, 155, SAO PAULO","[-23.7542025802915, -46.6741723802915]"
736,13827,AVENIDA SANTOS DUMONT,0,SAO PAULO,"AVENIDA SANTOS DUMONT, 0, SAO PAULO","[-23.5131363802915, -46.6312728802915]"
737,13828,ESTRADA DO M'BOI MIRIM,7899,SAO PAULO,"ESTRADA DO M'BOI MIRIM, 7899, SAO PAULO","[-23.7122718802915, -46.78382928029149]"
738,13830,ESTRADA DOS ALVARENGAS,53457,SAO BERNARDO DO CAMPO,"ESTRADA DOS ALVARENGAS, 53457, SAO BERNARDO DO CAMPO","[-23.7569838, -46.6319212]"
739,13888,RUA SAIRA,295,SAO PAULO,"RUA SAIRA, 295, SAO PAULO","[-23.5431502802915, -46.47943978029149]"
740,13896,ESTRADA PIRAJUSSARA VALO VELHO,3000,SAO PAULO,"ESTRADA PIRAJUSSARA VALO VELHO, 3000, SAO PAULO","[-23.6511672802915, -46.79399598029151]"
741,13901,ESTRADA DO M'BOI MIRIM,3358,SAO PAULO,"ESTRADA DO M'BOI MIRIM, 3358, SAO PAULO","[-23.7235057802915, -46.7866326802915]"
742,13902,AVENIDA MARIA CAMPOS,810,OSASCO,"AVENIDA MARIA CAMPOS, 810, OSASCO","[-23.5386858802915, -46.77446688029149]"
743,13905,ESTRADA DO ALVARENGA,2700,SAO PAULO,"ESTRADA DO ALVARENGA, 2700, SAO PAULO","[-23.7058579802915, -46.6449339802915]"
744,13907,AVENIDA SARGENTO GERALDO SANTANA,1491,SAO PAULO,"AVENIDA SARGENTO GERALDO SANTANA, 1491, SAO PAULO","[-23.6650406802915, -46.6813000802915]"
745,13960,AVENIDA YOJIRO TAKAOKA,5450,BARUERI,"AVENIDA YOJIRO TAKAOKA, 5450, BARUERI","[-23.4639254802915, -46.88027128029151]"
746,13974,AVENIDA MARECHAL TITO,7003,SAO PAULO,"AVENIDA MARECHAL TITO, 7003, SAO PAULO","[-23.4864284802915, -46.3810497802915]"
747,13975,RUA DOUTOR MOISES KAHAN,510,SAO PAULO,"RUA DOUTOR MOISES KAHAN, 510, SAO PAULO","[-23.5205451802915, -46.67547648029149]"
748,14038,AVENIDA TENENTE MARQUES,3968,CAJAMAR,"AVENIDA TENENTE MARQUES, 3968, CAJAMAR","[-23.4087439802915, -46.8555197802915]"
749,14046,AVENIDA BRASIL,2005,FERRAZ DE VASCONCELOS,"AVENIDA BRASIL, 2005, FERRAZ DE VASCONCELOS","[-23.5454162802915, -46.3735586802915]"
750,14099,RUA JARARAHU,100,SAO PAULO,"RUA JARARAHU, 100, SAO PAULO","[-23.6786022802915, -46.75662008029149]"
751,14107,AVENIDA DOUTOR TIMOTEO PENTEADO,2212,GUARULHOS,"AVENIDA DOUTOR TIMOTEO PENTEADO, 2212, GUARULHOS","[-23.4505077802915, -46.54786138029149]"
752,14109,PRACA OCAPEGUA,400,SAO PAULO,"PRACA OCAPEGUA, 400, SAO PAULO","[-23.5221293802915, -46.5094135802915]"
753,14119,RUA NITO SONA,1,MOGI DAS CRUZES,"RUA NITO SONA, 1, MOGI DAS CRUZES","[-23.5517159802915, -46.2405979802915]"
754,14120,AVENIDA GOVERNADOR CARVALHO PINTO,2045,SAO PAULO,"AVENIDA GOVERNADOR CARVALHO PINTO, 2045, SAO PAULO","[-23.5151604802915, -46.5312638802915]"
755,14183,AVENIDA CELSO DOS SANTOS,810,SAO PAULO,"AVENIDA CELSO DOS SANTOS, 810, SAO PAULO","[-23.6713651802915, -46.6682804302915]"
756,14223,AVENIDA PROFESSOR FRANCISCO MORATO,3179,SAO PAULO,"AVENIDA PROFESSOR FRANCISCO MORATO, 3179, SAO PAULO","[-23.5904882802915, -46.7299526802915]"
757,14225,AVENIDA INTERLAGOS,6330,SAO PAULO,"AVENIDA INTERLAGOS, 6330, SAO PAULO","[-23.7028409802915, -46.7031269302915]"
758,14226,AVENIDA PROFESSOR VICENTE RAO,421,SAO PAULO,"AVENIDA PROFESSOR VICENTE RAO, 421, SAO PAULO","[-23.6306274802915, -46.6856950802915]"
759,14230,ESTRADA DE ITAPECERICA,5104,SAO PAULO,"ESTRADA DE ITAPECERICA, 5104, SAO PAULO","[-23.6614547302915, -46.7786118302915]"
760,14231,VIADUTO PEDROSO,100,SAO PAULO,"VIADUTO PEDROSO, 100, SAO PAULO","[-23.5640122802915, -46.6408384802915]"
761,14232,AVENIDA RAGUEB CHOHFI,7619,SAO PAULO,"AVENIDA RAGUEB CHOHFI, 7619, SAO PAULO","[-23.5950158802915, -46.4244260802915]"
762,14234,AVENIDA DOM PEDRO II,2867,FERRAZ DE VASCONCELOS,"AVENIDA DOM PEDRO II, 2867, FERRAZ DE VASCONCELOS","[-23.55975838029151, -46.3617794802915]"
763,14297,AVENIDA DEPUTADO CANTIDIO SAMPAIO,5947,SAO PAULO,"AVENIDA DEPUTADO CANTIDIO SAMPAIO, 5947, SAO PAULO","[-23.4390210802915, -46.7122272802915]"
764,14300,RUA CINCO,235,SAO PAULO,"RUA CINCO, 235, SAO PAULO","[-23.5247646802915, -46.4642494802915]"
765,14303,AVENIDA JOAO DIAS,100,SAO PAULO,"AVENIDA JOAO DIAS, 100, SAO PAULO","[-23.6453355802915, -46.7036504802915]"
766,14306,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA,469,SAO PAULO,"AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA, 469, SAO PAULO","[-23.6343101802915, -46.6459012802915]"
767,14307,AVENIDA IBIRAMA,235,TABOAO DA SERRA,"AVENIDA IBIRAMA, 235, TABOAO DA SERRA","[-23.6346055302915, -46.8104283802915]"
768,14324,RUA EGILIO VITORELLO,906,CARAPICUIBA,"RUA EGILIO VITORELLO, 906, CARAPICUIBA","[-23.5553854802915, -46.8530320802915]"
769,14355,VIADUTO DO GLICERIO,100,SAO PAULO,"VIADUTO DO GLICERIO, 100, SAO PAULO","[-23.5574862802915, -46.6303012802915]"
770,14359,PONTE DA VILA GUILHERME,100,SAO PAULO,"PONTE DA VILA GUILHERME, 100, SAO PAULO","[-23.5236000802915, -46.6122878802915]"
771,14370,RUA JOSE MONTEIRO,0,SAO PAULO,"RUA JOSE MONTEIRO, 0, SAO PAULO","[-23.5422768802915, -46.6075972802915]"
772,14428,RUA JAMIL JOAO ZARIFE,21,GUARULHOS,"RUA JAMIL JOAO ZARIFE, 21, GUARULHOS","[-23.4315582802915, -46.5035223802915]"
773,14440,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
774,14441,AVENIDA DO IMPERADOR,5374,SAO PAULO,"AVENIDA DO IMPERADOR, 5374, SAO PAULO","[-23.5158401802915, -46.45376598029149]"
775,14443,AVENIDA ROBERTO KENEDY,3974,SAO BERNARDO DO CAMPO,"AVENIDA ROBERTO KENEDY, 3974, SAO BERNARDO DO CAMPO","[-23.7250247802915, -46.57605178029149]"
776,14444,RUA EDSON,11,SAO PAULO,"RUA EDSON, 11, SAO PAULO","[-23.61881798029151, -46.6822446802915]"
777,14445,ESTRADA PROFESSOR LAUDELINO ALVES FERREIRA,1198,FRANCO DA ROCHA,"ESTRADA PROFESSOR LAUDELINO ALVES FERREIRA, 1198, FRANCO DA ROCHA","[-23.3054751802915, -46.7264995802915]"
778,14452,AVENIDA NORDESTINA,2860,SAO PAULO,"AVENIDA NORDESTINA, 2860, SAO PAULO","[-23.5132837802915, -46.4332248802915]"
779,14463,AVENIDA NORTE E SUL,400,GUARULHOS,"AVENIDA NORTE E SUL, 400, GUARULHOS","[-23.4624415802915, -46.4043766802915]"
780,14464,RUA ORATORIO,3727,SANTO ANDRE,"RUA ORATORIO, 3727, SANTO ANDRE","[-23.6281417802915, -46.5058041802915]"
781,14526,ACESSO DOUTOR ALVARO DE CAMPOS CARNEIRO,0,MOGI DAS CRUZES,"ACESSO DOUTOR ALVARO DE CAMPOS CARNEIRO, 0, MOGI DAS CRUZES","[-23.5245094802915, -46.1738575802915]"
782,14527,AVENIDA DOS BANDEIRANTES,5500,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 5500, SAO PAULO","[-23.6268209802915, -46.6508832802915]"
783,14539,ACESSO AVENIDA AFFONSO D TAUNAY,1,SAO PAULO,"ACESSO AVENIDA AFFONSO D TAUNAY, 1, SAO PAULO","[-23.6311380802915, -46.6360320802915]"
784,14545,ACESSO AVENIDA JOSE PINHEIRO BORGES,100,SAO PAULO,"ACESSO AVENIDA JOSE PINHEIRO BORGES, 100, SAO PAULO","[-23.5405958802915, -46.47098468029149]"
785,14593,ESTRADA NOSSA SENHORA DE FATIMA,833,COTIA,"ESTRADA NOSSA SENHORA DE FATIMA, 833, COTIA","[-23.6199653802915, -46.9753614802915]"
786,14594,AVENIDA CIPRIANO RODRIGUES,192,SAO PAULO,"AVENIDA CIPRIANO RODRIGUES, 192, SAO PAULO","[-23.5751856802915, -46.53405788029149]"
787,14602,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,5036,SANTO ANDRE,"AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO, 5036, SANTO ANDRE","[-23.6949923802915, -46.5078571802915]"
788,14603,ACESSO RUA VEREADOR JOAO BATISTA FITIPALDI,1731,SUZANO,"ACESSO RUA VEREADOR JOAO BATISTA FITIPALDI, 1731, SUZANO","[-23.5232418802915, -46.3040797802915]"
789,14614,AVENIDA CANGAIBA,5305,SAO PAULO,"AVENIDA CANGAIBA, 5305, SAO PAULO","[-23.5061519802915, -46.5087813802915]"
790,14618,RUA REVERENDO ISRAEL VIEIRA FERREIRA,79,SAO PAULO,"RUA REVERENDO ISRAEL VIEIRA FERREIRA, 79, SAO PAULO","[-23.4959156802915, -46.5832120802915]"
791,14702,RUA RUI BARBOSA,0,SAO PAULO,"RUA RUI BARBOSA, 0, SAO PAULO","[-23.5618651802915, -46.64647198029149]"
792,14718,ACESSO DOUTOR EDUARDO COTCHING,1522,SAO PAULO,"ACESSO DOUTOR EDUARDO COTCHING, 1522, SAO PAULO","[-23.5659487802915, -46.5486808802915]"
793,14771,RUA SERGIO SHIGERU HARADA,1626,CAJAMAR,"RUA SERGIO SHIGERU HARADA, 1626, CAJAMAR","[-23.4184385802915, -46.8340050802915]"
794,14785,AVENIDA MARGINAL,1234,CARAPICUIBA,"AVENIDA MARGINAL, 1234, CARAPICUIBA","[-23.5297291802915, -46.8499594302915]"
795,14790,AVENIDA JORNALISTA ROBERTO MARINHO,100,SAO PAULO,"AVENIDA JORNALISTA ROBERTO MARINHO, 100, SAO PAULO","[-23.6197877802915, -46.68447208029149]"
796,14791,AVENIDA GREGORIO BEZERRA,300,SAO PAULO,"AVENIDA GREGORIO BEZERRA, 300, SAO PAULO","[-23.7117728802915, -46.6896155302915]"
797,14792,AVENIDA SANTO AMARO,6609,SAO PAULO,"AVENIDA SANTO AMARO, 6609, SAO PAULO","[-23.6399610302915, -46.69834228029149]"
798,14793,ESTRADA DO JACARANDA,3034,CARAPICUIBA,"ESTRADA DO JACARANDA, 3034, CARAPICUIBA","[-23.5607964802915, -46.8473127802915]"
799,14794,AVENIDA DOUTOR GUILHERME DUMONT VILLARES,53,SAO PAULO,"AVENIDA DOUTOR GUILHERME DUMONT VILLARES, 53, SAO PAULO","[-23.6057357802915, -46.7483232802915]"
