,Indice_ori,Logradouro,Numero/KM,Município,Endereço,Location
958,17534,Rodovia Presidente Dutra,221,GUARULHOS,"Rodovia Presidente Dutra, 221, GUARULHOS","[-23.4177411802915, -46.3740829802915]"
959,17538,Rodovia Armando Salles,1,ITAPECERICA DA SERRA,"Rodovia Armando Salles, 1, ITAPECERICA DA SERRA","[-23.6910692802915, -46.8171512802915]"
960,17539,Rodovia Ayrton Senna da Silva,14.8,SAO PAULO,"Rodovia Ayrton Senna da Silva, 14.8, SAO PAULO","[-23.4668183802915, -46.3703445802915]"
961,17545,AVENIDA ENGENHEIRO CAETANO ALVARES,100,SAO PAULO,"AVENIDA ENGENHEIRO CAETANO ALVARES, 100, SAO PAULO","[-23.5140031302915, -46.67183768029151]"
962,17547,AVENIDA GUIDO ALIBERTI,25,SAO CAETANO DO SUL,"AVENIDA GUIDO ALIBERTI, 25, SAO CAETANO DO SUL","[-23.6089431802915, -46.5809180802915]"
963,17548,AVENIDA TIRADENTES,108,SAO PAULO,"AVENIDA TIRADENTES, 108, SAO PAULO","[-23.5361775802915, -46.6343439802915]"
964,17552,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
965,17557,AVENIDA MARCOS PAULO GONCALVES,1315,GUARULHOS,"AVENIDA MARCOS PAULO GONCALVES, 1315, GUARULHOS","[-23.4058186802915, -46.4013399302915]"
966,17630,RUA PEDRO VICENTE,0,SAO PAULO,"RUA PEDRO VICENTE, 0, SAO PAULO","[-23.5268129802915, -46.6306489802915]"
967,17639,RUA LEONILDA,496,SANTO ANDRE,"RUA LEONILDA, 496, SANTO ANDRE","[-23.6235962802915, -46.5278783802915]"
968,17684,AVENIDA WASHINGTON LUIS,7041,SAO PAULO,"AVENIDA WASHINGTON LUIS, 7041, SAO PAULO","[-23.6234971302915, -46.66349943029149]"
969,17698,AVENIDA DOS BANDEIRANTES,5201,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 5201, SAO PAULO","[-23.6244997802915, -46.65237828029149]"
970,17746,AVENIDA MARGINAL,101,CARAPICUIBA,"AVENIDA MARGINAL, 101, CARAPICUIBA","[-23.5324900802915, -46.84966688029149]"
971,17765,RUA RIACHAO JACUIPE,692,GUARULHOS,"RUA RIACHAO JACUIPE, 692, GUARULHOS","[-23.4643810802915, -46.4260286802915]"
972,17830,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
973,17882,Rodovia Índio-Tibiriçá,100,RIBEIRAO PIRES,"Rodovia Índio-Tibiriçá, 100, RIBEIRAO PIRES","[-23.72435698029151, -46.40864128029149]"
974,17883,ACESSO  M BOI MIRIM,9760,SAO PAULO,"ACESSO  M BOI MIRIM, 9760, SAO PAULO","[-23.7266935802915, -46.78743898029149]"
975,17886,AVENIDA ESCOLA POLITECNICA,0,SAO PAULO,"AVENIDA ESCOLA POLITECNICA, 0, SAO PAULO","[-23.5504974802915, -46.7349876802915]"
976,17893,PRACA DOUTOR JOAO MENDES,100,SAO PAULO,"PRACA DOUTOR JOAO MENDES, 100, SAO PAULO","[-23.5535038802915, -46.63537538029149]"
977,17896,AVENIDA WASHINGTON LUIS,0,SAO PAULO,"AVENIDA WASHINGTON LUIS, 0, SAO PAULO","[-23.6305459802915, -46.6681449802915]"
978,17975,AVENIDA MARGINAL DO RIO PINHEIROS,10,SAO PAULO,"AVENIDA MARGINAL DO RIO PINHEIROS, 10, SAO PAULO","[-23.6453822802915, -46.72861558029151]"
979,17997,AVENIDA MARGINAL DIREITA,56,BARUERI,"AVENIDA MARGINAL DIREITA, 56, BARUERI","[-23.5456387302915, -46.8830400302915]"
980,18004,RUA SALVADOR DALI,2000,SAO PAULO,"RUA SALVADOR DALI, 2000, SAO PAULO","[-23.7151151802915, -46.65762188029149]"
981,18063,RUA DAS PALMEIRAS,230,SAO PAULO,"RUA DAS PALMEIRAS, 230, SAO PAULO","[-23.5385730802915, -46.65244638029149]"
982,18075,AVENIDA DOS OURIVES,100,SAO PAULO,"AVENIDA DOS OURIVES, 100, SAO PAULO","[-23.6553594802915, -46.6141414802915]"
983,18136,Rodovia Ayrton Senna da Silva,11,SAO PAULO,"Rodovia Ayrton Senna da Silva, 11, SAO PAULO","[-23.4674937802915, -46.37019498029151]"
984,18139,AVENIDA YOJIRO TAKAOKA,10,SANTANA DE PARNAIBA,"AVENIDA YOJIRO TAKAOKA, 10, SANTANA DE PARNAIBA","[-23.4728796802915, -46.8724837802915]"
985,18141,Avenida Alcides Sangirardi,226,SAO PAULO,"Avenida Alcides Sangirardi, 226, SAO PAULO","[-23.5946151802915, -46.6963181802915]"
986,18150,AVENIDA JOAO VENTURA DOS SANTOS,2674,OSASCO,"AVENIDA JOAO VENTURA DOS SANTOS, 2674, OSASCO","[-23.4947783802915, -46.8057154802915]"
987,18153,Avenida Engenheiro Billings,279,SAO PAULO,"Avenida Engenheiro Billings, 279, SAO PAULO","[-23.5595227802915, -46.7149203802915]"
988,18163,AVENIDA CIDADE JUDAIDET MARJAYOUN,2000,SAO PAULO,"AVENIDA CIDADE JUDAIDET MARJAYOUN, 2000, SAO PAULO","[-23.7133340802915, -46.6332066802915]"
989,18207,RUA ALEXANIA,0,GUARULHOS,"RUA ALEXANIA, 0, GUARULHOS","[-23.4661168802915, -46.4671568802915]"
990,18209,ESTRADA DO SURU,5123,SANTANA DE PARNAIBA,"ESTRADA DO SURU, 5123, SANTANA DE PARNAIBA","[-23.4531366802915, -46.9656191802915]"
991,18215,AVENIDA ARICANDUVA,100,SAO PAULO,"AVENIDA ARICANDUVA, 100, SAO PAULO","[-23.5992040802915, -46.4687387802915]"
992,18309,AVENIDA AFONSO DE SAMPAIO E SOUSA,100,SAO PAULO,"AVENIDA AFONSO DE SAMPAIO E SOUSA, 100, SAO PAULO","[-23.5641552802915, -46.4674112802915]"
993,18310,AVENIDA AFONSO DE SAMPAIO E SOUSA,100,SAO PAULO,"AVENIDA AFONSO DE SAMPAIO E SOUSA, 100, SAO PAULO","[-23.5641552802915, -46.4674112802915]"
994,18315,AVENIDA SENADOR TEOTONIO VILELA,8400,SAO PAULO,"AVENIDA SENADOR TEOTONIO VILELA, 8400, SAO PAULO","[-23.7733806802915, -46.7213101802915]"
995,18457,AVENIDA ELISEU DE ALMEIDA,1575,SAO PAULO,"AVENIDA ELISEU DE ALMEIDA, 1575, SAO PAULO","[-23.5839453802915, -46.72683898029151]"
996,18504,VIADUTO ENGENHEIRO ALBERTO BADRA,100,SAO PAULO,"VIADUTO ENGENHEIRO ALBERTO BADRA, 100, SAO PAULO","[-23.5376797802915, -46.5492448802915]"
997,18514,RUA NARUMI NAKAIAMA,902,EMBU DAS ARTES,"RUA NARUMI NAKAIAMA, 902, EMBU DAS ARTES","[-23.6470720802915, -46.8182627802915]"
998,18517,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
999,18528,AVENIDA PRESIDENTE TANCREDO NEVES,100,VARGEM GRANDE PAULISTA,"AVENIDA PRESIDENTE TANCREDO NEVES, 100, VARGEM GRANDE PAULISTA","[-23.6147410802915, -47.0032400802915]"
1000,18530,RUA VALDOMIRO CAVAZANI,597,OSASCO,"RUA VALDOMIRO CAVAZANI, 597, OSASCO","[-23.4960073802915, -46.8087118802915]"
1001,18571,AVENIDA DEPUTADO EMILIO CARLOS,740,SAO PAULO,"AVENIDA DEPUTADO EMILIO CARLOS, 740, SAO PAULO","[-23.4997779802915, -46.6767109802915]"
1002,18573,ESTRADA DOS ALVARENGAS,53249,SAO BERNARDO DO CAMPO,"ESTRADA DOS ALVARENGAS, 53249, SAO BERNARDO DO CAMPO","[-23.7569838, -46.6319212]"
1003,18576,RUA NEPAL,800,SANTO ANDRE,"RUA NEPAL, 800, SANTO ANDRE","[-23.6409435802915, -46.49074588029151]"
1004,18581,AVENIDA MARGINAL DO RIO BAQUIRIVU,1000,GUARULHOS,"AVENIDA MARGINAL DO RIO BAQUIRIVU, 1000, GUARULHOS","[-23.4198243302915, -46.42586298029149]"
1005,18583,Rodovia Professor Alfredo Rolim de Moura,32.6,ARUJA,"Rodovia Professor Alfredo Rolim de Moura, 32.6, ARUJA","[-23.5438650802915, -46.1548396802915]"
1006,18592,AVENIDA INCONFIDENCIA MINEIRA,1737,SAO PAULO,"AVENIDA INCONFIDENCIA MINEIRA, 1737, SAO PAULO","[-23.5733922802915, -46.5126297302915]"
1007,18639,ESTRADA DE ITAPECERICA,1983,EMBU DAS ARTES,"ESTRADA DE ITAPECERICA, 1983, EMBU DAS ARTES","[-23.6668236802915, -46.8011240802915]"
1008,18644,AVENIDA DONA BELMIRA MARIN,4215,SAO PAULO,"AVENIDA DONA BELMIRA MARIN, 4215, SAO PAULO","[-23.7566039802915, -46.6778382802915]"
1009,18710,AVENIDA DOS BANDEIRANTES,5692,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 5692, SAO PAULO","[-23.6284632802915, -46.65015848029149]"
1010,18714,AVENIDA ELISEU DE ALMEIDA,100,SAO PAULO,"AVENIDA ELISEU DE ALMEIDA, 100, SAO PAULO","[-23.5769552802915, -46.71375378029149]"
1011,18748,AVENIDA DOS BANDEIRANTES,5837,SAO PAULO,"AVENIDA DOS BANDEIRANTES, 5837, SAO PAULO","[-23.6296335802915, -46.64930148029149]"
1012,18749,ESTRADA DO MONTANHAO,6401,SAO BERNARDO DO CAMPO,"ESTRADA DO MONTANHAO, 6401, SAO BERNARDO DO CAMPO","[-23.7536320802915, -46.50605098029149]"
1013,18815,Rodovia Índio-Tibiriçá,2340,RIBEIRAO PIRES,"Rodovia Índio-Tibiriçá, 2340, RIBEIRAO PIRES","[-23.6811062802915, -46.3566533802915]"
1014,18831,Rodovia Edgard Máximo Zambotto,38,FRANCO DA ROCHA,"Rodovia Edgard Máximo Zambotto, 38, FRANCO DA ROCHA","[-23.2647885802915, -46.7944913802915]"
1015,18914,PRACA DA BANDEIRA,215,SAO PAULO,"PRACA DA BANDEIRA, 215, SAO PAULO","[-23.5501833802915, -46.6401073802915]"
1016,18924,RUA RIO BRANCO,586,MAUA,"RUA RIO BRANCO, 586, MAUA","[-23.6719773802915, -46.4587896802915]"
1017,18990,AVENIDA JOSE PINHEIRO BORGES,10,SAO PAULO,"AVENIDA JOSE PINHEIRO BORGES, 10, SAO PAULO","[-23.5281067802915, -46.43331918029149]"
1018,18992,ALAMEDA JAU,256,SAO PAULO,"ALAMEDA JAU, 256, SAO PAULO","[-23.5690032302915, -46.6540034802915]"
1019,19004,AVENIDA BRIGADEIRO FARIA LIMA,2421,SAO BERNARDO DO CAMPO,"AVENIDA BRIGADEIRO FARIA LIMA, 2421, SAO BERNARDO DO CAMPO","[-23.7211733802915, -46.5518356802915]"
1020,19057,AVENIDA BRIGADEIRO FARIA LIMA,124,GUARULHOS,"AVENIDA BRIGADEIRO FARIA LIMA, 124, GUARULHOS","[-23.4555831802915, -46.52140188029149]"
1021,19114,Avenida Alcides Sangirardi,120,SAO PAULO,"Avenida Alcides Sangirardi, 120, SAO PAULO","[-23.5938691802915, -46.69645028029151]"
1022,19119,RUA DOUTOR LUIZ MIGLIANO,181,SAO PAULO,"RUA DOUTOR LUIZ MIGLIANO, 181, SAO PAULO","[-23.6189829802915, -46.74456868029149]"
1023,19125,RUA DOUTOR MOISES KAHAN,460,SAO PAULO,"RUA DOUTOR MOISES KAHAN, 460, SAO PAULO","[-23.5204644802915, -46.6749337802915]"
1024,19129,Rodovia dos Imigrantes,0,SAO PAULO,"Rodovia dos Imigrantes, 0, SAO PAULO","[-23.6462200802915, -46.6309697802915]"
1025,19174,AVENIDA ARICANDUVA,12000,SAO PAULO,"AVENIDA ARICANDUVA, 12000, SAO PAULO","[-23.5968396802915, -46.46750418029151]"
1026,19175,AVENIDA BRAZ LEME,998,SAO PAULO,"AVENIDA BRAZ LEME, 998, SAO PAULO","[-23.5100230802915, -46.65256298029149]"
1027,19178,AVENIDA DOS AUTONOMISTAS,4001,OSASCO,"AVENIDA DOS AUTONOMISTAS, 4001, OSASCO","[-23.5309963802915, -46.78937923029149]"
1028,19215,ALAMEDA ARAGUAIA,2799,BARUERI,"ALAMEDA ARAGUAIA, 2799, BARUERI","[-23.5034072802915, -46.8363962802915]"
1029,19216,AVENIDA RIBEIRAO ITAQUERA,2790,SAO PAULO,"AVENIDA RIBEIRAO ITAQUERA, 2790, SAO PAULO","[-23.5487828, -46.4244366302915]"
1030,19220,AVENIDA MARCELINO BRECIANI,350,CAIEIRAS,"AVENIDA MARCELINO BRECIANI, 350, CAIEIRAS","[-23.3514710802915, -46.74875438029149]"
1031,19224,ACESSO AVENIDA PRESIDENTE MEDICE,2793,OSASCO,"ACESSO AVENIDA PRESIDENTE MEDICE, 2793, OSASCO","[-23.5094426802915, -46.76540028029149]"
1032,19295,Rodovia Índio-Tibiriçá,99,RIBEIRAO PIRES,"Rodovia Índio-Tibiriçá, 99, RIBEIRAO PIRES","[-23.72435698029151, -46.40864128029149]"
1033,19299,RUA INOCENCIO SERAFICO,4655,SAO PAULO,"RUA INOCENCIO SERAFICO, 4655, SAO PAULO","[-23.5636275802915, -46.83665978029149]"
1034,19302,RUA ALTINOPOLIS,0,SAO PAULO,"RUA ALTINOPOLIS, 0, SAO PAULO","[-23.4836837802915, -46.62128398029149]"
1035,19385,ESTRADA PRESIDENTE JUSCELINO KUBITSCHECK DE OLIVEI,1484,GUARULHOS,"ESTRADA PRESIDENTE JUSCELINO KUBITSCHECK DE OLIVEI, 1484, GUARULHOS","[-23.4650581802915, -46.41735818029149]"
1036,19393,AVENIDA SAPOPEMBA,6543,SAO PAULO,"AVENIDA SAPOPEMBA, 6543, SAO PAULO","[-23.5900475802915, -46.5334671802915]"
1037,19396,ESTRADA MUNICIPAL,1733,SANTANA DE PARNAIBA,"ESTRADA MUNICIPAL, 1733, SANTANA DE PARNAIBA","[-23.3913556802915, -46.92048878029149]"
1038,19400,ACESSO AVENIDA MARGINAL DO RIO PINHEIROS,16741,SAO PAULO,"ACESSO AVENIDA MARGINAL DO RIO PINHEIROS, 16741, SAO PAULO","[-23.6576990802915, -46.7195090802915]"
1039,19401,ESTRADA GOVERNADOR MARIO COVAS JUNIOR,100,ITAQUAQUECETUBA,"ESTRADA GOVERNADOR MARIO COVAS JUNIOR, 100, ITAQUAQUECETUBA","[-23.489347, -46.33093059999999]"
1040,19527,AVENIDA GUAPIRA,100,SAO PAULO,"AVENIDA GUAPIRA, 100, SAO PAULO","[-23.4825309802915, -46.60288098029149]"
1041,19542,LARGO UBIRAJARA,0,SAO PAULO,"LARGO UBIRAJARA, 0, SAO PAULO","[-23.5518022802915, -46.6352601802915]"
1042,19593,AVENIDA CARLOS LACERDA,10,SAO PAULO,"AVENIDA CARLOS LACERDA, 10, SAO PAULO","[-23.6354400802915, -46.7758569802915]"
1043,19599,AVENIDA ALDA,1878,DIADEMA,"AVENIDA ALDA, 1878, DIADEMA","[-23.7037025802915, -46.62798348029149]"
1044,19600,AVENIDA DOUTOR EDUARDO COTCHING,1290,SAO PAULO,"AVENIDA DOUTOR EDUARDO COTCHING, 1290, SAO PAULO","[-23.5650073802915, -46.5506750802915]"
1045,19604,ALAMEDA SANTO AMARO,113,SAO PAULO,"ALAMEDA SANTO AMARO, 113, SAO PAULO","[-23.6560050802915, -46.7080478302915]"
1046,19607,VIADUTO DO GLICERIO,1,SAO PAULO,"VIADUTO DO GLICERIO, 1, SAO PAULO","[-23.5574147802915, -46.62986118029149]"
1047,19617,AVENIDA ESCOLA POLITECNICA,100,SAO PAULO,"AVENIDA ESCOLA POLITECNICA, 100, SAO PAULO","[-23.5595688802915, -46.7466419802915]"
1048,19676,AVENIDA SANTOS DUMONT,0,SAO PAULO,"AVENIDA SANTOS DUMONT, 0, SAO PAULO","[-23.5131363802915, -46.6312728802915]"
1049,19678,VIADUTO MIGUEL MOFARREJ,1,SAO PAULO,"VIADUTO MIGUEL MOFARREJ, 1, SAO PAULO","[-23.5277977, -46.74224708029151]"
1050,19684,RUA PINDORAMA,527,SANTO ANDRE,"RUA PINDORAMA, 527, SANTO ANDRE","[-23.6457193802915, -46.50777188029151]"
1051,19781,RUA LUIS GOIS,10,SAO PAULO,"RUA LUIS GOIS, 10, SAO PAULO","[-23.6055296802915, -46.6289479802915]"
1052,19788,AVENIDA ANTONIO SILVIO CUNHA BUENO,1692,DIADEMA,"AVENIDA ANTONIO SILVIO CUNHA BUENO, 1692, DIADEMA","[-23.7231051302915, -46.6154659302915]"
1053,19794,ESTACAO METRO PATRIARCA,1,SAO PAULO,"ESTACAO METRO PATRIARCA, 1, SAO PAULO","[-23.5514480802915, -46.6346699802915]"
1054,19862,ACESSO DOUTOR EDUARDO COTCHING,1578,SAO PAULO,"ACESSO DOUTOR EDUARDO COTCHING, 1578, SAO PAULO","[-23.5661206802915, -46.5480997802915]"
1055,19865,AVENIDA ESCOLA POLITECNICA,0,SAO PAULO,"AVENIDA ESCOLA POLITECNICA, 0, SAO PAULO","[-23.5504974802915, -46.7349876802915]"
1056,19873,AVENIDA JOSE PINHEIRO BORGES,10,SAO PAULO,"AVENIDA JOSE PINHEIRO BORGES, 10, SAO PAULO","[-23.5281067802915, -46.43331918029149]"
1057,19924,RUA VINTE E DOIS DE AGOSTO,265,SAO PAULO,"RUA VINTE E DOIS DE AGOSTO, 265, SAO PAULO","[-23.4692814802915, -46.66122908029151]"
1058,19926,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
1059,19928,RUA JOSE BENICIO DOS SANTOS,51,CARAPICUIBA,"RUA JOSE BENICIO DOS SANTOS, 51, CARAPICUIBA","[-23.5316969802915, -46.83321248029149]"
1060,19929,ESTRADA DO CAMPO LIMPO,4577,SAO PAULO,"ESTRADA DO CAMPO LIMPO, 4577, SAO PAULO","[-23.6257054802915, -46.76601348029149]"
1061,19932,AVENIDA MARGINAL DO RIBEIRAO,4833,CARAPICUIBA,"AVENIDA MARGINAL DO RIBEIRAO, 4833, CARAPICUIBA","[-23.56826008029151, -46.8308421802915]"
1062,19949,AVENIDA JORNALISTA ROBERTO MARINHO,100,SAO PAULO,"AVENIDA JORNALISTA ROBERTO MARINHO, 100, SAO PAULO","[-23.6197877802915, -46.68447208029149]"
1063,19989,RUA EDUARDO CHAVES,200,SANTO ANDRE,"RUA EDUARDO CHAVES, 200, SANTO ANDRE","[-23.5247765802915, -46.62983158029149]"
1064,19991,RUA CONDE MOREIRA LIMA,936,SAO PAULO,"RUA CONDE MOREIRA LIMA, 936, SAO PAULO","[-23.6621666802915, -46.6635905802915]"
1065,20004,Avenida Presidente Castelo Branco,661,SAO PAULO,"Avenida Presidente Castelo Branco, 661, SAO PAULO","[-23.5206617802915, -46.6346167802915]"
1066,20006,AVENIDA MORUMBI,8471,SAO PAULO,"AVENIDA MORUMBI, 8471, SAO PAULO","[-23.6227207802915, -46.6902814802915]"
1067,20040,RUA JORGE MIRANDA,1,SAO PAULO,"RUA JORGE MIRANDA, 1, SAO PAULO","[-23.5324258802915, -46.63336268029149]"
1068,20041,RUA ANTONIO BEZERRA,386,SAO PAULO,"RUA ANTONIO BEZERRA, 386, SAO PAULO","[-23.6232036802915, -46.6075384802915]"
1069,20044,AVENIDA CORONEL SEZEFREDO FAGUNDES,7000,SAO PAULO,"AVENIDA CORONEL SEZEFREDO FAGUNDES, 7000, SAO PAULO","[-23.4306910802915, -46.5949084802915]"
1070,20047,ESTACAO METRO BELEM,10,SAO PAULO,"ESTACAO METRO BELEM, 10, SAO PAULO","[-23.5440635802915, -46.59097358029151]"
1071,20089,RUA JOSE FELIX,189,SAO PAULO,"RUA JOSE FELIX, 189, SAO PAULO","[-23.6105154802915, -46.75288208029149]"
1072,20098,AVENIDA PEDRO MACHADO,1,MOGI DAS CRUZES,"AVENIDA PEDRO MACHADO, 1, MOGI DAS CRUZES","[-23.5358954802915, -46.19251878029149]"
1073,20156,AVENIDA INOCENCIO SERAFICO,9575,CARAPICUIBA,"AVENIDA INOCENCIO SERAFICO, 9575, CARAPICUIBA","[-23.5680784802915, -46.8324926802915]"
1074,20166,AVENIDA PEREIRA BARRETO,1501,SANTO ANDRE,"AVENIDA PEREIRA BARRETO, 1501, SANTO ANDRE","[-23.6810020802915, -46.5402931802915]"
1075,20248,ACESSO AVENIDA JOSE PINHEIRO BORGES,60,SAO PAULO,"ACESSO AVENIDA JOSE PINHEIRO BORGES, 60, SAO PAULO","[-23.5378332802915, -46.4275306302915]"
1076,20253,AVENIDA AFONSO DE SAMPAIO E SOUSA,100,SAO PAULO,"AVENIDA AFONSO DE SAMPAIO E SOUSA, 100, SAO PAULO","[-23.5641552802915, -46.4674112802915]"
1077,20260,RUA DAS TRES MARIAS,213,ITAPECERICA DA SERRA,"RUA DAS TRES MARIAS, 213, ITAPECERICA DA SERRA","[-23.70139348029151, -46.7894505802915]"
1078,20346,AVENIDA PROFESSOR FRANCISCO MORATO,4131,SAO PAULO,"AVENIDA PROFESSOR FRANCISCO MORATO, 4131, SAO PAULO","[-23.5954744802915, -46.7372804802915]"
1079,20393,AVENIDA INTERCONTINENTAL,1208,SAO PAULO,"AVENIDA INTERCONTINENTAL, 1208, SAO PAULO","[-23.6008322802915, -46.7592213802915]"
1080,20396,RUA ANGELO DEL DEBRIO,1705,FRANCO DA ROCHA,"RUA ANGELO DEL DEBRIO, 1705, FRANCO DA ROCHA","[-23.2996394802915, -46.7606470802915]"
1081,20404,RUA VOLUNTARIOS DA PATRIA,3812,SAO PAULO,"RUA VOLUNTARIOS DA PATRIA, 3812, SAO PAULO","[-23.4881105802915, -46.6284641802915]"
1082,20438,ESTACAO METRO BELEM,10,SAO PAULO,"ESTACAO METRO BELEM, 10, SAO PAULO","[-23.5440635802915, -46.59097358029151]"
1083,20441,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
1084,20448,AVENIDA CONDE DE FRONTIN,10,SAO PAULO,"AVENIDA CONDE DE FRONTIN, 10, SAO PAULO","[-23.5383987802915, -46.55935968029149]"
1085,20457,ESTRADA DO M'BOI MIRIM,6982,SAO PAULO,"ESTRADA DO M'BOI MIRIM, 6982, SAO PAULO","[-23.7237544802915, -46.78667038029151]"
1086,20506,ESTRADA DAS PITAS,1770,ITAPEVI,"ESTRADA DAS PITAS, 1770, ITAPEVI","[-23.56494578029151, -46.9126538802915]"
1087,20519,AVENIDA BRIGADEIRO FARIA LIMA,0,SAO BERNARDO DO CAMPO,"AVENIDA BRIGADEIRO FARIA LIMA, 0, SAO BERNARDO DO CAMPO","[-23.7048884802915, -46.5533733802915]"
1088,20559,ACESSO AVENIDA PADRE ANCHIETA,13,SAO BERNARDO DO CAMPO,"ACESSO AVENIDA PADRE ANCHIETA, 13, SAO BERNARDO DO CAMPO","[-23.6845485802915, -46.5691734802915]"
1089,20568,ESTRADA DO M'BOI MIRIM,7000,SAO PAULO,"ESTRADA DO M'BOI MIRIM, 7000, SAO PAULO","[-23.7040274802915, -46.7847620802915]"
1090,20619,ALAMEDA DOM PEDRO DE ALCANTARA,1432,SAO BERNARDO DO CAMPO,"ALAMEDA DOM PEDRO DE ALCANTARA, 1432, SAO BERNARDO DO CAMPO","[-23.7116334802915, -46.5320001802915]"
1091,20658,RUA VOLUNTARIOS DA PATRIA,100,SAO PAULO,"RUA VOLUNTARIOS DA PATRIA, 100, SAO PAULO","[-23.5196212802915, -46.6296847802915]"
1092,20661,AVENIDA PRESIDENTE TANCREDO NEVES,1000,VARGEM GRANDE PAULISTA,"AVENIDA PRESIDENTE TANCREDO NEVES, 1000, VARGEM GRANDE PAULISTA","[-23.6071124802915, -47.02505633029149]"
1093,20710,AVENIDA BRASIL,10,SAO PAULO,"AVENIDA BRASIL, 10, SAO PAULO","[-23.5801782802915, -46.6627963802915]"
1094,20727,AVENIDA PADRE VICENTE MELILO,100,OSASCO,"AVENIDA PADRE VICENTE MELILO, 100, OSASCO","[-23.5498921802915, -46.7765686802915]"
1095,20758,ACESSO RUA GEOVANE BATISTA PIRELI,2000,SANTO ANDRE,"ACESSO RUA GEOVANE BATISTA PIRELI, 2000, SANTO ANDRE","[-23.6667346802915, -46.4934905802915]"
1096,20762,AVENIDA DOUTOR EDUARDO COTCHING,678,SAO PAULO,"AVENIDA DOUTOR EDUARDO COTCHING, 678, SAO PAULO","[-23.5647409802915, -46.55544398029149]"
1097,20765,AVENIDA SANTA CATARINA,1,BARUERI,"AVENIDA SANTA CATARINA, 1, BARUERI","[-23.5159136802915, -46.8579542302915]"
1098,20774,RUA SERRA DA QUEIMADA,800,SAO PAULO,"RUA SERRA DA QUEIMADA, 800, SAO PAULO","[-23.5290824302915, -46.4124294302915]"
1099,20780,AVENIDA DOUTOR FRANCISCO RANIERI,911,SAO PAULO,"AVENIDA DOUTOR FRANCISCO RANIERI, 911, SAO PAULO","[-23.4785308802915, -46.6473973802915]"
