,Indice_ori,Logradouro,Numero/KM,Município,Endereço,Location
2752,56786,VIADUTO SAO CARLOS,100,SAO PAULO,"VIADUTO SAO CARLOS, 100, SAO PAULO","[-23.5681163802915, -46.6042162802915]"
2753,56803,AVENIDA CORIFEU DE AZEVEDO MARQUES,3200,SAO PAULO,"AVENIDA CORIFEU DE AZEVEDO MARQUES, 3200, SAO PAULO","[-23.5699685802915, -46.7431107802915]"
2754,56860,Rodovia dos Imigrantes,19,DIADEMA,"Rodovia dos Imigrantes, 19, DIADEMA","[-23.73967128029151, -46.60276058029151]"
2755,56863,ACESSO PARA RUA ENGENHEIRO LEON PSANGUEVICHI,100,COTIA,"ACESSO PARA RUA ENGENHEIRO LEON PSANGUEVICHI, 100, COTIA","[-23.6060172802915, -46.9269145802915]"
2756,56867,RUA FUNCHAL,651,SAO PAULO,"RUA FUNCHAL, 651, SAO PAULO","[-23.5976616302915, -46.6918089802915]"
2757,56869,AVENIDA JOAO DE ANDRADE,1800,OSASCO,"AVENIDA JOAO DE ANDRADE, 1800, OSASCO","[-23.5632038802915, -46.80036318029151]"
2758,56877,ESTRADA DOS ALVARENGAS,6015,SAO BERNARDO DO CAMPO,"ESTRADA DOS ALVARENGAS, 6015, SAO BERNARDO DO CAMPO","[-23.7419932802915, -46.5992908802915]"
2759,56922,ESTRADA DO PEDROSO,1306,SANTO ANDRE,"ESTRADA DO PEDROSO, 1306, SANTO ANDRE","[-23.7102733802915, -46.5035599802915]"
2760,56923,"METRO CAPAO REDONDO  AVENIDA CARLOS CALDEIRA FILHO, 4",100,SAO PAULO,"METRO CAPAO REDONDO  AVENIDA CARLOS CALDEIRA FILHO, 4, 100, SAO PAULO","[-23.6607035802915, -46.7694425802915]"
2761,56928,VIADUTO DOS TRABALHADORES,1,BARUERI,"VIADUTO DOS TRABALHADORES, 1, BARUERI","[-23.5123878802915, -46.8733571302915]"
2762,56974,RUA PAULINO VITAL DE MORAIS,3947,SAO PAULO,"RUA PAULINO VITAL DE MORAIS, 3947, SAO PAULO","[-23.6646419, -46.7671967]"
2763,56983,AVENIDA PADRE JOSE MARIA,10,SAO PAULO,"AVENIDA PADRE JOSE MARIA, 10, SAO PAULO","[-23.6551028802915, -46.70854338029149]"
2764,56987,Rodovia dos Imigrantes,16,DIADEMA,"Rodovia dos Imigrantes, 16, DIADEMA","[-23.6525137802915, -46.6352914802915]"
2765,56999,AVENIDA RIO DAS PEDRAS,0,SAO PAULO,"AVENIDA RIO DAS PEDRAS, 0, SAO PAULO","[-23.5612320802915, -46.52151198029149]"
2766,57046,AVENIDA JACUPESSEGO,500,SAO PAULO,"AVENIDA JACUPESSEGO, 500, SAO PAULO","[-23.5474359802915, -46.4866889802915]"
2767,57063,RUA TIRADENTES,1599,DIADEMA,"RUA TIRADENTES, 1599, DIADEMA","[-23.6887453, -46.6168462]"
2768,57130,PRACA GEOVANE BREDA,1876,SAO BERNARDO DO CAMPO,"PRACA GEOVANE BREDA, 1876, SAO BERNARDO DO CAMPO","[-23.7249664802915, -46.5762830802915]"
2769,57134,RUA DOS MUTIRANTES,0,SAO PAULO,"RUA DOS MUTIRANTES, 0, SAO PAULO","[-23.6715279802915, -46.7795391802915]"
2770,57137,Avenida Presidente Castelo Branco,613,SAO PAULO,"Avenida Presidente Castelo Branco, 613, SAO PAULO","[-23.5117374802915, -46.68864368029149]"
2771,57142,AVENIDA HEBE CAMARGO,160,SAO PAULO,"AVENIDA HEBE CAMARGO, 160, SAO PAULO","[-23.6165803802915, -46.7226563802915]"
2772,57145,"AVENIDA DOS BANDEIRANTES  AV DOS BANDEIRANTES, SAO P",294,SAO PAULO,"AVENIDA DOS BANDEIRANTES  AV DOS BANDEIRANTES, SAO P, 294, SAO PAULO","[-23.5987658802915, -46.69176908029151]"
2773,57147,VIADUTO JULIO MESQUITA FILHO,10,SAO PAULO,"VIADUTO JULIO MESQUITA FILHO, 10, SAO PAULO","[-23.5568054802915, -46.6428700802915]"
2774,57148,RUA MELO FREIRE,0,SAO PAULO,"RUA MELO FREIRE, 0, SAO PAULO","[-23.5380549802915, -46.55907698029149]"
2775,57201,RUA VICTORIO SANTIM,645,SAO PAULO,"RUA VICTORIO SANTIM, 645, SAO PAULO","[-23.5427499302915, -46.4529601302915]"
2776,57202,VIADUTO JULIO DE MESQUITA FILHO  VIADUTO JULIO DE,234,SAO PAULO,"VIADUTO JULIO DE MESQUITA FILHO  VIADUTO JULIO DE, 234, SAO PAULO","[-23.5518325802915, -46.6477800802915]"
2777,57203,RUA MELO FREIRE,1000,SAO PAULO,"RUA MELO FREIRE, 1000, SAO PAULO","[-23.5440699, -46.5812872]"
2778,57212,AVENIDA DO CURSINO,1366,SAO PAULO,"AVENIDA DO CURSINO, 1366, SAO PAULO","[-23.6158698802915, -46.6188240802915]"
2779,57225,RUA FERNANDES MOREIRA,100,SAO PAULO,"RUA FERNANDES MOREIRA, 100, SAO PAULO","[-23.6369041802915, -46.6976901802915]"
2780,57276,AVENIDA ANTONIO CARLOS BENJAMIM DOS SANTOS,3298,SAO PAULO,"AVENIDA ANTONIO CARLOS BENJAMIM DOS SANTOS, 3298, SAO PAULO","[-23.7680572802915, -46.69923418029149]"
2781,57285,ACESSO SALIM FARAH MALUF,2400,SAO PAULO,"ACESSO SALIM FARAH MALUF, 2400, SAO PAULO","[-23.5532298802915, -46.57920488029149]"
2782,57286,AVENIDA BRIGADEIRO FARIA LIMA,1663,SAO PAULO,"AVENIDA BRIGADEIRO FARIA LIMA, 1663, SAO PAULO","[-23.5731876802915, -46.6909047302915]"
2783,57294,ACESSO AVENIDA SANTOS DUMONT,1,SAO PAULO,"ACESSO AVENIDA SANTOS DUMONT, 1, SAO PAULO","[-23.5075575802915, -46.6292556802915]"
2784,57340,ESTRADA PRESIDENTE JUSCELINO KUBITSCHECK DE OLIVEI,100,GUARULHOS,"ESTRADA PRESIDENTE JUSCELINO KUBITSCHECK DE OLIVEI, 100, GUARULHOS","[-23.4736300802915, -46.42469018029149]"
2785,57362,AVENIDA NOSSA SENHORA DO SABARA,1846,SAO PAULO,"AVENIDA NOSSA SENHORA DO SABARA, 1846, SAO PAULO","[-23.67269228029151, -46.6896527802915]"
2786,57368,AVENIDA PARADA PINTO,100,SAO PAULO,"AVENIDA PARADA PINTO, 100, SAO PAULO","[-23.47433348029151, -46.6682451802915]"
2787,57415,AVENIDA DEPUTADO EMILIO CARLOS,100,CARAPICUIBA,"AVENIDA DEPUTADO EMILIO CARLOS, 100, CARAPICUIBA","[-23.5194505802915, -46.83911528029151]"
2788,57431,AVENIDA MARGINAL DO RIBEIRAO,5600,CARAPICUIBA,"AVENIDA MARGINAL DO RIBEIRAO, 5600, CARAPICUIBA","[-23.5681549802915, -46.8314420302915]"
2789,57432,"AVENIDA WASHINGTON LUIS  AV WASHINGTON LUIS, SAO PAU",0,SAO PAULO,"AVENIDA WASHINGTON LUIS  AV WASHINGTON LUIS, SAO PAU, 0, SAO PAULO","[-23.6596792802915, -46.69972188029149]"
2790,57469,AVENIDA DONA BELMIRA MARIN,318,SAO PAULO,"AVENIDA DONA BELMIRA MARIN, 318, SAO PAULO","[-23.7360683802915, -46.6974017802915]"
2791,57547,RUA CONSELHEIRO MOREIRA DE BARROS,4182,SAO PAULO,"RUA CONSELHEIRO MOREIRA DE BARROS, 4182, SAO PAULO","[-23.4743849802915, -46.6514438802915]"
2792,57550,"PRACA SAMUEL SABATINI  PRACA SAMUEL SABATINI, SAO",150,SAO BERNARDO DO CAMPO,"PRACA SAMUEL SABATINI  PRACA SAMUEL SABATINI, SAO, 150, SAO BERNARDO DO CAMPO","[-23.6934394802915, -46.5531069802915]"
2793,57551,AVENIDA GUARAPIRANGA,100,SAO PAULO,"AVENIDA GUARAPIRANGA, 100, SAO PAULO","[-23.6707923802915, -46.73545898029151]"
2794,57554,RUA HEITOR DA CUNHA BRAGA,1305,BIRITIBA MIRIM,"RUA HEITOR DA CUNHA BRAGA, 1305, BIRITIBA MIRIM","[-23.5929941802915, -46.04939988029151]"
2795,57557,AVENIDA DOUTOR ASSIS RIBEIRO,1,SAO PAULO,"AVENIDA DOUTOR ASSIS RIBEIRO, 1, SAO PAULO","[-23.5109779802915, -46.5517172802915]"
2796,57605,RUA IBIZA,1,SAO PAULO,"RUA IBIZA, 1, SAO PAULO","[-23.68025218029151, -46.73586348029149]"
2797,57606,MOGIDUTRA,77,MOGI DAS CRUZES,"MOGIDUTRA, 77, MOGI DAS CRUZES","[-23.4280946802915, -46.2814144802915]"
2798,57610,AVENIDA GUPE,10767,BARUERI,"AVENIDA GUPE, 10767, BARUERI","[-23.5104915802915, -46.9058858802915]"
2799,57619,PONTE DO SOCORRO,45,SAO PAULO,"PONTE DO SOCORRO, 45, SAO PAULO","[-23.6667943802915, -46.71230738029149]"
2800,57627,RUA JOSE GALLUCCI,1471,MOGI DAS CRUZES,"RUA JOSE GALLUCCI, 1471, MOGI DAS CRUZES","[-23.5547502802915, -46.2555680802915]"
2801,57674,RUA JOAO DOMINGUES DE OLIVEIRA,10,RIBEIRAO PIRES,"RUA JOAO DOMINGUES DE OLIVEIRA, 10, RIBEIRAO PIRES","[-23.7124343802915, -46.41243578029151]"
2802,57677,AVENIDA WASHINGTON LUIS,5670,SAO PAULO,"AVENIDA WASHINGTON LUIS, 5670, SAO PAULO","[-23.6317444802915, -46.66965748029149]"
2803,57681,ESTRADA PEDREIRA ALVARENGA,2443,DIADEMA,"ESTRADA PEDREIRA ALVARENGA, 2443, DIADEMA","[-23.7195789802915, -46.6288676802915]"
2804,57682,Rodovia João Afonso de Souza Castellano,10,ITAQUAQUECETUBA,"Rodovia João Afonso de Souza Castellano, 10, ITAQUAQUECETUBA","[-23.5102699802915, -46.3433827802915]"
2805,57742,AVENIDA ARICANDUVA,11000,SAO PAULO,"AVENIDA ARICANDUVA, 11000, SAO PAULO","[-23.59278168029151, -46.4783645802915]"
2806,57748,AVENIDA EUSEBIO MATOSO,0,SAO PAULO,"AVENIDA EUSEBIO MATOSO, 0, SAO PAULO","[-23.5723902802915, -46.6939046802915]"
2807,57804,VIADUTO RUA PAULO AIRES,50,TABOAO DA SERRA,"VIADUTO RUA PAULO AIRES, 50, TABOAO DA SERRA","[-23.6175072802915, -46.7885392802915]"
2808,57876,Rodovia Índio-Tibiriçá,3860,SUZANO,"Rodovia Índio-Tibiriçá, 3860, SUZANO","[-23.5824405802915, -46.3076688802915]"
2809,57889,"ESTACAO CALMON VIANA  AVENIDA BRASIL, 198",1218,POA,"ESTACAO CALMON VIANA  AVENIDA BRASIL, 198, 1218, POA","[-23.5267206802915, -46.33460488029151]"
2810,57919,Rodovia Índio-Tibiriçá,2278,RIBEIRAO PIRES,"Rodovia Índio-Tibiriçá, 2278, RIBEIRAO PIRES","[-23.6835003802915, -46.3661286802915]"
2811,57922,ALAMEDA SANTOS,0,SAO PAULO,"ALAMEDA SANTOS, 0, SAO PAULO","[-23.5732382802915, -46.6477253802915]"
2812,57929,"SHOPPING LESTE ARICANDUVA  AVENIDA ARICANDUVA, 55",1,SAO PAULO,"SHOPPING LESTE ARICANDUVA  AVENIDA ARICANDUVA, 55, 1, SAO PAULO","[-23.5672306802915, -46.5082644802915]"
2813,57934,RUA SANTA CRUZ,100,SAO PAULO,"RUA SANTA CRUZ, 100, SAO PAULO","[-23.5984816802915, -46.6369260802915]"
2814,57964,VIADUTO ENGENHEIRO ALBERTO BADRA,1,SAO PAULO,"VIADUTO ENGENHEIRO ALBERTO BADRA, 1, SAO PAULO","[-23.5369684802915, -46.54943988029149]"
2815,57966,AVENIDA PROFESSOR FRANCISCO MORATO,100,SAO PAULO,"AVENIDA PROFESSOR FRANCISCO MORATO, 100, SAO PAULO","[-23.5741980802915, -46.7070122302915]"
2816,57971,AVENIDA VINTE E TRES DE MAIO,1,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 1, SAO PAULO","[-23.5506059802915, -46.63983598029149]"
2817,57977,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
2818,57982,AVENIDA ITAMARATI,0,SANTO ANDRE,"AVENIDA ITAMARATI, 0, SANTO ANDRE","[-23.6487872802915, -46.5234965802915]"
2819,58039,RUA DO GASOMETRO,27,SAO PAULO,"RUA DO GASOMETRO, 27, SAO PAULO","[-23.5459251302915, -46.6271673302915]"
2820,58089,AVENIDA MARGINAL DO RIBEIRAO,4836,CARAPICUIBA,"AVENIDA MARGINAL DO RIBEIRAO, 4836, CARAPICUIBA","[-23.5629099802915, -46.8284367802915]"
2821,58121,ALAMEDA AMAZONAS,282,BARUERI,"ALAMEDA AMAZONAS, 282, BARUERI","[-23.4989963802915, -46.8447974302915]"
2822,58122,VIADUTO ALCANTARA MACHADO  MOOCA  VIADUTO ALCANT,479,SAO PAULO,"VIADUTO ALCANTARA MACHADO  MOOCA  VIADUTO ALCANT, 479, SAO PAULO","[-23.5538839302915, -46.6120910302915]"
2823,58160,Rodovia dos Imigrantes,10,SAO PAULO,"Rodovia dos Imigrantes, 10, SAO PAULO","[-23.6057421802915, -46.62761818029149]"
2824,58176,RUA CONCEICAO BORREIRO PERES,0,CAIEIRAS,"RUA CONCEICAO BORREIRO PERES, 0, CAIEIRAS","[-23.3423100802915, -46.7458478802915]"
2825,58197,Avenida Trindade,0,BARUERI,"Avenida Trindade, 0, BARUERI","[-23.5074552802915, -46.8687358802915]"
2826,58198,RUA MARCO ANTONIO CALEGARI,0,BARUERI,"RUA MARCO ANTONIO CALEGARI, 0, BARUERI","[-23.5274237, -46.8640458]"
2827,58216,Avenida Morvan Dias de Figueiredo,0,SAO PAULO,"Avenida Morvan Dias de Figueiredo, 0, SAO PAULO","[-23.5267139802915, -46.5778302802915]"
2828,58218,AVENIDA NATALIA ZARIF,0,GUARULHOS,"AVENIDA NATALIA ZARIF, 0, GUARULHOS","[-23.4382374802915, -46.4974011802915]"
2829,58225,AVENIDA MARCO ANTONIO CALEGARI,0,BARUERI,"AVENIDA MARCO ANTONIO CALEGARI, 0, BARUERI","[-23.5274237, -46.8640458]"
2830,58235,AVENIDA DOUTOR DIB SAUAIA NETO,0,BARUERI,"AVENIDA DOUTOR DIB SAUAIA NETO, 0, BARUERI","[-23.4819396802915, -46.8778999802915]"
2831,58284,RUA CASTELO DE LECA,0,SAO PAULO,"RUA CASTELO DE LECA, 0, SAO PAULO","[-23.5512265, -46.4050742]"
2832,58287,AVENIDA RUBEM BERTA,0,SAO PAULO,"AVENIDA RUBEM BERTA, 0, SAO PAULO","[-23.6037953802915, -46.6531187802915]"
2833,58291,RUA OLGA ARTACHO,0,SAO PAULO,"RUA OLGA ARTACHO, 0, SAO PAULO","[-23.5060701, -46.5403355]"
2834,58295,ESTRADA DE ITAPECERICA,0,SAO PAULO,"ESTRADA DE ITAPECERICA, 0, SAO PAULO","[-23.6676159802915, -46.7848145802915]"
2835,58316,AVENIDA ARMANDO BEI,791,GUARULHOS,"AVENIDA ARMANDO BEI, 791, GUARULHOS","[-23.4086868802915, -46.4010941802915]"
2836,58321,RUA ORFILIA,81,SAO PAULO,"RUA ORFILIA, 81, SAO PAULO","[-23.6263155802915, -46.6196295802915]"
2837,58337,RUA MARINGA,0,SAO BERNARDO DO CAMPO,"RUA MARINGA, 0, SAO BERNARDO DO CAMPO","[-23.7763555802915, -46.60061088029149]"
2838,58348,AVENIDA JAGUARI,1950,SANTANA DE PARNAIBA,"AVENIDA JAGUARI, 1950, SANTANA DE PARNAIBA","[-23.4235123802915, -46.8514055802915]"
2839,58352,ESTRADA DO CAPUTERA,313,COTIA,"ESTRADA DO CAPUTERA, 313, COTIA","[-23.6814815802915, -46.8981064802915]"
2840,58387,AVENIDA ANTONIO SILVIO CUNHA BUENO,0,DIADEMA,"AVENIDA ANTONIO SILVIO CUNHA BUENO, 0, DIADEMA","[-23.7171890802915, -46.61287228029149]"
2841,58388,Via Ubaldo Lolli,1115,PIRAPORA DO BOM JESUS,"Via Ubaldo Lolli, 1115, PIRAPORA DO BOM JESUS","[-23.4072710802915, -47.0084434802915]"
2842,58434,Rua Nilo Peçanha,10,BIRITIBA MIRIM,"Rua Nilo Peçanha, 10, BIRITIBA MIRIM","[-23.5668461802915, -46.03758038029149]"
2843,58436,TREVO DE BONSUCESSO,0,GUARULHOS,"TREVO DE BONSUCESSO, 0, GUARULHOS","[-23.4085539802915, -46.4094979802915]"
2844,58459,AVENIDA JOAO DIAS,0,SAO PAULO,"AVENIDA JOAO DIAS, 0, SAO PAULO","[-23.6455562802915, -46.7360019802915]"
2845,58474,AVENIDA ARNALDO ROJEK,0,CAIEIRAS,"AVENIDA ARNALDO ROJEK, 0, CAIEIRAS","[-23.3348387802915, -46.8376804802915]"
2846,58599,RUA EDSON DANILO DOTTO,0,SAO PAULO,"RUA EDSON DANILO DOTTO, 0, SAO PAULO","[-23.593504, -46.4135172]"
2847,58654,RUA HEBE CAMARGO,0,SAO PAULO,"RUA HEBE CAMARGO, 0, SAO PAULO","[-23.6347854, -46.7285093]"
2848,58693,AVENIDA CORONEL SEZEFREDO FAGUNDES,0,SAO PAULO,"AVENIDA CORONEL SEZEFREDO FAGUNDES, 0, SAO PAULO","[-23.4724469802915, -46.60720798029149]"
2849,58766,Rodovia João Afonso de Souza Castellano,0,MOGI DAS CRUZES,"Rodovia João Afonso de Souza Castellano, 0, MOGI DAS CRUZES","[-23.5120064802915, -46.34126248029149]"
2850,58771,AVENIDA BARAO DE MAUA,0,MAUA,"AVENIDA BARAO DE MAUA, 0, MAUA","[-23.6657537802915, -46.44949968029151]"
2851,58780,RUA ANGELO CREPALDI,0,SUZANO,"RUA ANGELO CREPALDI, 0, SUZANO","[-23.5707476802915, -46.3369383802915]"
2852,58827,ESTRADA DO ITAIM,0,SAO PAULO,"ESTRADA DO ITAIM, 0, SAO PAULO","[-23.8173935, -46.7146132]"
2853,58832,AVENIDA LIONS,0,SAO BERNARDO DO CAMPO,"AVENIDA LIONS, 0, SAO BERNARDO DO CAMPO","[-23.6798256802915, -46.55839178029149]"
2854,58846,ESTRADA DO GOPIUVA,0,CARAPICUIBA,"ESTRADA DO GOPIUVA, 0, CARAPICUIBA","[-23.5538913802915, -46.8269669802915]"
2855,58875,AVENIDA VEREADOR ALMIRO DIAS DE OLIVEIRA,0,ITAQUAQUECETUBA,"AVENIDA VEREADOR ALMIRO DIAS DE OLIVEIRA, 0, ITAQUAQUECETUBA","[-23.4746866802915, -46.34494368029149]"
2856,58885,AVENIDA JUVENAL FERREIRA DOS SANTOS,0,CAJAMAR,"AVENIDA JUVENAL FERREIRA DOS SANTOS, 0, CAJAMAR","[-23.3788623, -46.8737409]"
2857,58886,AVENIDA JUVENAL FERREIRA DOS SANTOS,0,CAJAMAR,"AVENIDA JUVENAL FERREIRA DOS SANTOS, 0, CAJAMAR","[-23.3788623, -46.8737409]"
2858,58900,RUA CARDOSO MOREIRA,0,SAO PAULO,"RUA CARDOSO MOREIRA, 0, SAO PAULO","[-23.6336443, -46.7611498]"
2859,58916,RUA MONET,0,COTIA,"RUA MONET, 0, COTIA","[-23.5951900802915, -46.8292981802915]"
2860,58980,AVENIDA INTERLAGOS,0,SAO PAULO,"AVENIDA INTERLAGOS, 0, SAO PAULO","[-23.6777851802915, -46.67961478029149]"
2861,58982,Rodovia Índio-Tibiriçá,0,SANTO ANDRE,"Rodovia Índio-Tibiriçá, 0, SANTO ANDRE","[-23.7713446802915, -46.47292228029149]"
2862,58986,ESTRADA SAO PAULO RIO,800,ITAQUAQUECETUBA,"ESTRADA SAO PAULO RIO, 800, ITAQUAQUECETUBA","[-23.4624502802915, -46.3660242802915]"
2863,59030,RUA CARAIVA,0,SAO PAULO,"RUA CARAIVA, 0, SAO PAULO","[-23.6311908, -46.75448778029151]"
2864,59041,AVENIDA PRESTES MAIA,0,DIADEMA,"AVENIDA PRESTES MAIA, 0, DIADEMA","[-23.6749229802915, -46.6154878802915]"
2865,59060,AVENIDA SENADOR TEOTONIO VILELA,7300,SAO PAULO,"AVENIDA SENADOR TEOTONIO VILELA, 7300, SAO PAULO","[-23.7613936302915, -46.7168605302915]"
2866,59130,RUA FERNAO MENDES PINTO,0,SAO PAULO,"RUA FERNAO MENDES PINTO, 0, SAO PAULO","[-23.5071557, -46.4909974]"
2867,59205,AVENIDA SAPOPEMBA,15708,SAO PAULO,"AVENIDA SAPOPEMBA, 15708, SAO PAULO","[-23.6269932802915, -46.4648432802915]"
2868,59212,ESTRADA PEDREIRA,0,ITAPEVI,"ESTRADA PEDREIRA, 0, ITAPEVI","[-23.5559252802915, -46.9127913802915]"
2869,59216,ESTRADA DE JANDIRA,0,BARUERI,"ESTRADA DE JANDIRA, 0, BARUERI","[-23.5218649, -46.8919243]"
2870,59226,AVENIDA JUSCELINO KUBITSCHEK,0,MAUA,"AVENIDA JUSCELINO KUBITSCHEK, 0, MAUA","[-23.6731392, -46.4789712]"
2871,59345,RUA HELMUTH HANS LUZ BACCI,1229,FERRAZ DE VASCONCELOS,"RUA HELMUTH HANS LUZ BACCI, 1229, FERRAZ DE VASCONCELOS","[-23.5391881, -46.3795897]"
2872,59360,AVENIDA DOM PEDRO DE ALCANTARA,0,SAO BERNARDO DO CAMPO,"AVENIDA DOM PEDRO DE ALCANTARA, 0, SAO BERNARDO DO CAMPO","[-23.7153398802915, -46.5312290802915]"
2873,59385,AVENIDA PAPA JOAO PAULO I,0,GUARULHOS,"AVENIDA PAPA JOAO PAULO I, 0, GUARULHOS","[-23.4273744802915, -46.41208798029151]"
2874,59495,AVENIDA JOSE DIAS DA SILVA,0,BARUERI,"AVENIDA JOSE DIAS DA SILVA, 0, BARUERI","[-23.536572, -46.8665889]"
2875,59496,AVENIDA JOSE DIAS DA SILVA,0,BARUERI,"AVENIDA JOSE DIAS DA SILVA, 0, BARUERI","[-23.536572, -46.8665889]"
2876,59501,ESTRADA DOS FICHERS,0,COTIA,"ESTRADA DOS FICHERS, 0, COTIA","[-23.6353848802915, -46.9520789802915]"
2877,59511,RUA NOVA DO TUPAROQUERA,0,SAO PAULO,"RUA NOVA DO TUPAROQUERA, 0, SAO PAULO","[-23.6672204, -46.7466403]"
2878,59514,RUA CORREDOR OESTE,0,ITAPEVI,"RUA CORREDOR OESTE, 0, ITAPEVI","[-23.5431001802915, -46.9341426802915]"
2879,59539,RUA JOSE PIRES DE OLIVEIRA,0,VARGEM GRANDE PAULISTA,"RUA JOSE PIRES DE OLIVEIRA, 0, VARGEM GRANDE PAULISTA","[-23.6078706802915, -47.02359438029149]"
2880,59557,RUA MARIA MINERVINA DA CONCEICAO,0,SUZANO,"RUA MARIA MINERVINA DA CONCEICAO, 0, SUZANO","[-23.5600492802915, -46.2884556802915]"
2881,59570,Rodovia Fernão Dias,0,SAO PAULO,"Rodovia Fernão Dias, 0, SAO PAULO","[-22.8808167802915, -46.3743553802915]"
2882,59579,AVENIDA CARLOS LACERDA,0,SAO PAULO,"AVENIDA CARLOS LACERDA, 0, SAO PAULO","[-23.6491139802915, -46.7800556802915]"
2883,59597,VIADUTO ELEVADO PRESIDENTE JOAO GOULART,0,SAO PAULO,"VIADUTO ELEVADO PRESIDENTE JOAO GOULART, 0, SAO PAULO","[-23.5373767802915, -46.65297078029151]"
2884,59698,Rodovia Fernão Dias,0,SAO PAULO,"Rodovia Fernão Dias, 0, SAO PAULO","[-22.8808167802915, -46.3743553802915]"
2885,59723,AVENIDA DOS REMEDIOS,0,OSASCO,"AVENIDA DOS REMEDIOS, 0, OSASCO","[-23.5204369802915, -46.7547069802915]"
2886,59740,AVENIDA GOVERNADOR MARIO COVAS,0,ARUJA,"AVENIDA GOVERNADOR MARIO COVAS, 0, ARUJA","[-23.4015383802915, -46.3460092802915]"
2887,59753,Estrada dos Romeiros,0,BARUERI,"Estrada dos Romeiros, 0, BARUERI","[-23.4817350802915, -46.88993818029149]"
2888,59812,AVENIDA DONA BELMIRA MARIN,0,SAO PAULO,"AVENIDA DONA BELMIRA MARIN, 0, SAO PAULO","[-23.7391302802915, -46.6937782802915]"
2889,59820,ESTRADA FRANCISCO MISSE,0,CAJAMAR,"ESTRADA FRANCISCO MISSE, 0, CAJAMAR","[-23.3100399802915, -46.9105762802915]"
2890,59838,RUA LUIS NOVI,0,MAUA,"RUA LUIS NOVI, 0, MAUA","[-23.6572973802915, -46.4920832802915]"
2891,59842,ESTRADA DA OLARIA,0,GUARULHOS,"ESTRADA DA OLARIA, 0, GUARULHOS","[-23.4725990802915, -46.4332439802915]"
2892,59879,ESTRADA VELHA GUARULHOS / SAO MIGUEL,0,GUARULHOS,"ESTRADA VELHA GUARULHOS / SAO MIGUEL, 0, GUARULHOS","[-23.4611481802915, -46.4451836802915]"
2893,59880,RUA FRANCISCO DA CRUZ MELLAO,0,SAO PAULO,"RUA FRANCISCO DA CRUZ MELLAO, 0, SAO PAULO","[-23.6566715802915, -46.76784648029151]"
2894,59920,RUA DOM ARMANDO LOMBARDI,0,SAO PAULO,"RUA DOM ARMANDO LOMBARDI, 0, SAO PAULO","[-23.5941159802915, -46.71971918029149]"
2895,59934,RUA CORONEL SALVADOR DE MOYA,0,SAO PAULO,"RUA CORONEL SALVADOR DE MOYA, 0, SAO PAULO","[-23.5771670802915, -46.75406788029149]"
2896,59942,AVENIDA FERNANDO ROSSI,0,POA,"AVENIDA FERNANDO ROSSI, 0, POA","[-23.520212, -46.33788209999999]"
2897,59944,Rodovia Presidente Dutra,0,GUARULHOS,"Rodovia Presidente Dutra, 0, GUARULHOS","[-23.49109978029151, -46.5494592802915]"
2898,60014,Rodoanel Mário Covas,0,OSASCO,"Rodoanel Mário Covas, 0, OSASCO","[-23.5656880802915, -46.8203238802915]"
2899,60220,AVENIDA LUIZ GUSHIKEN,1651,SAO PAULO,"AVENIDA LUIZ GUSHIKEN, 1651, SAO PAULO","[-23.6694175802915, -46.73888828029149]"
2900,60230,AVENIDA DO ESTADO,0,SAO PAULO,"AVENIDA DO ESTADO, 0, SAO PAULO","[-23.5518022802915, -46.6352601802915]"
2901,60246,AVENIDA ESCOLA POLITECNICA,0,SAO PAULO,"AVENIDA ESCOLA POLITECNICA, 0, SAO PAULO","[-23.5504974802915, -46.7349876802915]"
2902,60477,RUA GASPAR LEME,0,SAO PAULO,"RUA GASPAR LEME, 0, SAO PAULO","[-23.7722703802915, -46.72506218029149]"
2903,60958,Avenida Alcides Sangirardi,16,SAO PAULO,"Avenida Alcides Sangirardi, 16, SAO PAULO","[-23.5924447802915, -46.6957212802915]"
2904,60997,AVENIDA DOS AUTONOMISTAS,17,SAO PAULO,"AVENIDA DOS AUTONOMISTAS, 17, SAO PAULO","[-23.5406649802915, -46.77345078029149]"
2905,61189,RUA LEANDRO,308,SAO PAULO,"RUA LEANDRO, 308, SAO PAULO","[-23.5983477802915, -46.64808628029149]"
2906,61262,AVENIDA ROBERT KENNEDY,5900,SAO PAULO,"AVENIDA ROBERT KENNEDY, 5900, SAO PAULO","[-23.7250247802915, -46.57605178029149]"
2907,61329,AVENIDA JORNALISTA ROBERTO MARINHO,0,SAO PAULO,"AVENIDA JORNALISTA ROBERTO MARINHO, 0, SAO PAULO","[-23.6143678802915, -46.6993575802915]"
2908,62012,ESTRADA JOSE MARQUES RIBEIRO,0,CAJAMAR,"ESTRADA JOSE MARQUES RIBEIRO, 0, CAJAMAR","[-23.3947827802915, -46.8665227802915]"
2909,62048,RUA QUINTILIANO DE MESQUITA,0,SAO PAULO,"RUA QUINTILIANO DE MESQUITA, 0, SAO PAULO","[-23.4896450302915, -46.65838023029149]"
