,Indice_ori,Logradouro,Numero/KM,Município,Endereço,Location
458,9235,PONTE JAGUARE,100,SAO PAULO,"PONTE JAGUARE, 100, SAO PAULO","[-23.5588922802915, -46.74665033029149]"
459,9255,AVENIDA PADRE VICENTE MELILO,100,OSASCO,"AVENIDA PADRE VICENTE MELILO, 100, OSASCO","[-23.5498921802915, -46.7765686802915]"
460,9257,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
461,9258,AVENIDA ANTONIO CARLOS BENJAMIM DOS SANTOS,5925,SAO PAULO,"AVENIDA ANTONIO CARLOS BENJAMIM DOS SANTOS, 5925, SAO PAULO","[-23.77346548029151, -46.7012688802915]"
462,9318,VIADUTO POMPEIA,10,SAO PAULO,"VIADUTO POMPEIA, 10, SAO PAULO","[-23.5217525802915, -46.6804485802915]"
463,9319,AVENIDA DO ESTADO,5303,SAO PAULO,"AVENIDA DO ESTADO, 5303, SAO PAULO","[-23.5584151802915, -46.6198213802915]"
464,9332,AVENIDA DO ESTADO,5405,SAO PAULO,"AVENIDA DO ESTADO, 5405, SAO PAULO","[-23.5588407802915, -46.6189676802915]"
465,9338,AVENIDA DONA BELMIRA MARIN,2400,SAO PAULO,"AVENIDA DONA BELMIRA MARIN, 2400, SAO PAULO","[-23.7516401802915, -46.6894205802915]"
466,9345,AVENIDA MORUMBI,5062,SAO PAULO,"AVENIDA MORUMBI, 5062, SAO PAULO","[-23.6101356802915, -46.7143833802915]"
467,9399,VIADUTO DOS TRABALHADORES,1000,BARUERI,"VIADUTO DOS TRABALHADORES, 1000, BARUERI","[-23.5133341802915, -46.87235258029149]"
468,9402,AVENIDA VITOR CIVITA,1200,OSASCO,"AVENIDA VITOR CIVITA, 1200, OSASCO","[-23.58584938029151, -46.8081688802915]"
469,9457,AVENIDA JOAO PAULO I,1203,EMBU DAS ARTES,"AVENIDA JOAO PAULO I, 1203, EMBU DAS ARTES","[-23.6376275802915, -46.8238259802915]"
470,9459,ESTRADA DO M'BOI MIRIM,8700,SAO PAULO,"ESTRADA DO M'BOI MIRIM, 8700, SAO PAULO","[-23.7194319802915, -46.7858205802915]"
471,9463,RUA VEREADOR EMILIO MENEGHINI,100,SAO PAULO,"RUA VEREADOR EMILIO MENEGHINI, 100, SAO PAULO","[-23.5691395802915, -46.5182233302915]"
472,9510,AVENIDA SAO PAULO,1588,EMBU DAS ARTES,"AVENIDA SAO PAULO, 1588, EMBU DAS ARTES","[-23.6477333, -46.85536073029149]"
473,9538,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,5466,SANTO ANDRE,"AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO, 5466, SANTO ANDRE","[-23.7017355802915, -46.5069428802915]"
474,9598,AVENIDA DOUTOR EDUARDO COTCHING,10,SAO PAULO,"AVENIDA DOUTOR EDUARDO COTCHING, 10, SAO PAULO","[-23.5689986802915, -46.5431284802915]"
475,9615,AVENIDA VINTE E TRES DE MAIO,3,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 3, SAO PAULO","[-23.5516311802915, -46.6392445802915]"
476,9619,PRACA JACOMO ZANELA,187,SAO PAULO,"PRACA JACOMO ZANELA, 187, SAO PAULO","[-23.51705808029151, -46.7004905802915]"
477,9622,RUA FRANCISCO MARENGO,2000,SAO PAULO,"RUA FRANCISCO MARENGO, 2000, SAO PAULO","[-23.5562898802915, -46.5577215802915]"
478,9624,AVENIDA SHOZO SAKAI,1647,MOGI DAS CRUZES,"AVENIDA SHOZO SAKAI, 1647, MOGI DAS CRUZES","[-23.5539188302915, -46.2249743802915]"
479,9691,AVENIDA SAO MIGUEL,5891,SAO PAULO,"AVENIDA SAO MIGUEL, 5891, SAO PAULO","[-23.5074414802915, -46.4781685802915]"
480,9700,AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO,5855,SANTO ANDRE,"AVENIDA CAPITAO MARIO TOLEDO DE CAMARGO, 5855, SANTO ANDRE","[-23.7052783302915, -46.5055715302915]"
481,9747,RUA MAJOR LUCIO DIAS RAMOS,51,SAO PAULO,"RUA MAJOR LUCIO DIAS RAMOS, 51, SAO PAULO","[-23.7669267802915, -46.6931963802915]"
482,9754,ACESSO AVENIDA JACU PESSEGO  MAUA  RODOANEL,1,SAO PAULO,"ACESSO AVENIDA JACU PESSEGO  MAUA  RODOANEL, 1, SAO PAULO","[-23.7089534, -46.5105031]"
483,9756,RUA BELA VISTA DO PARAISO,1024,GUARULHOS,"RUA BELA VISTA DO PARAISO, 1024, GUARULHOS","[-23.4231489802915, -46.44241418029149]"
484,9758,ACESSO AVENIDA FABIO EDUARDO RAMOS ESQUIVEL,10,DIADEMA,"ACESSO AVENIDA FABIO EDUARDO RAMOS ESQUIVEL, 10, DIADEMA","[-23.6869722802915, -46.62720108029149]"
485,9763,ESTRADA GUAVIRUTUBA,821,SAO PAULO,"ESTRADA GUAVIRUTUBA, 821, SAO PAULO","[-23.6851247802915, -46.7621725802915]"
486,9774,RUA CARLOS GOMES,1001,SAO PAULO,"RUA CARLOS GOMES, 1001, SAO PAULO","[-23.6585070802915, -46.70233988029151]"
487,9818,AVENIDA FRANCISCO RODRIGUES FILHO,100,MOGI DAS CRUZES,"AVENIDA FRANCISCO RODRIGUES FILHO, 100, MOGI DAS CRUZES","[-23.5204119802915, -46.19571018029149]"
488,9821,AVENIDA CRISANTEMO,500,OSASCO,"AVENIDA CRISANTEMO, 500, OSASCO","[-23.5376283802915, -46.7949817302915]"
489,9823,Avenida Embaixador Macedo Soares,555,SAO PAULO,"Avenida Embaixador Macedo Soares, 555, SAO PAULO","[-23.5246904802915, -46.74852128029149]"
490,9824,RUA DOZE DE JUNHO,126,GUARULHOS,"RUA DOZE DE JUNHO, 126, GUARULHOS","[-23.4139967802915, -46.40555768029149]"
491,9827,AVENIDA SAO PAULO,1800,EMBU DAS ARTES,"AVENIDA SAO PAULO, 1800, EMBU DAS ARTES","[-23.6477333, -46.85536073029149]"
492,9828,AVENIDA MARGINAL,100,CARAPICUIBA,"AVENIDA MARGINAL, 100, CARAPICUIBA","[-23.5235416802915, -46.8559523802915]"
493,9830,AVENIDA VINTE E TRES DE MAIO,25,SAO PAULO,"AVENIDA VINTE E TRES DE MAIO, 25, SAO PAULO","[-23.5850472802915, -46.65530598029149]"
494,9833,ACESSO DOUTOR ASSIS RIBEIRO,4160,SAO PAULO,"ACESSO DOUTOR ASSIS RIBEIRO, 4160, SAO PAULO","[-23.4981211802915, -46.5160108802915]"
495,9873,Rodovia Régis Bittencourt,283,EMBU DAS ARTES,"Rodovia Régis Bittencourt, 283, EMBU DAS ARTES","[-23.6766981802915, -46.8577050802915]"
496,9891,AVENIDA MARIA SERVIDEI DEMARCHE,100,SAO BERNARDO DO CAMPO,"AVENIDA MARIA SERVIDEI DEMARCHE, 100, SAO BERNARDO DO CAMPO","[-23.7269727302915, -46.55450003029149]"
497,9898,AVENIDA SALIM FARAH MALUF,100,SAO PAULO,"AVENIDA SALIM FARAH MALUF, 100, SAO PAULO","[-23.5770964802915, -46.57279708029149]"
498,9948,AVENIDA MARCO ANTONIO CALEGARI,1,BARUERI,"AVENIDA MARCO ANTONIO CALEGARI, 1, BARUERI","[-23.5274237, -46.8640458]"
499,9953,RUA BENJAMIN RODRIGUES,125,SANTA ISABEL,"RUA BENJAMIN RODRIGUES, 125, SANTA ISABEL","[-23.3092944802915, -46.22235338029149]"
