Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2019-01-08,"-23,336203561146373","-46,64398314833002",,19.0
2019-01-07,"-23,457235639120423","-46,47840516157676",,13.0
2019-01-05,"-23,538184109115416","-46,22637187519549",,21.0
2019-01-04,"-23,412179","-46,733156",,16.0
2019-01-04,"-23,735212","-46,5797",,12.0
2019-01-03,"-23,518852","-46,676883",,7.0
2019-01-02,"-23,713717","-46,529922",,20.0
2019-01-01,"-23,56138","-46,837328",,3.0
2018-12-31,"-23,425024356895946","-46,788074300490365",,9.0
2018-12-31,"-23,503992","-46,624915",,23.0
2018-12-31,"-23,481901","-46,379888",,22.0
2018-12-31,"-23,659064","-46,57628",,15.0
2018-12-31,"-23,572715","-46,819205",,18.0
2018-12-30,"-23,540087","-46,462794",,16.0
2018-12-30,"-23,287666","-46,741395",,13.0
2018-12-28,"-23,564281","-46,679467",,14.0
2018-12-28,"-23,593219","-46,467659",,13.0
2018-12-27,"-23,691033","-46,774921",,1.0
2018-12-26,"-23,769305","-46,715147",,3.0
2018-12-25,"-23,629716","-46,587503",,7.0
2018-12-25,"-23,665942","-46,62681",,1.0
2018-12-25,"-23,696043","-46,588929",,0.0
2018-12-25,"-23,404938","-46,467333",,16.0
2018-12-25,"-23,505633","-46,360042",,3.0
2018-12-25,"-23,497029","-46,768642",,6.0
2018-12-24,"-23,5841781351362","-46,78511613012706",,23.0
2018-12-24,"-23,534694","-46,8625",,22.0
2018-12-23,"-23,533193","-46,633108",,0.0
2018-12-22,"-23,629778","-46,684451",,15.0
2018-12-21,"-23,514601","-46,55576",,1.0
2018-12-21,"-23,7993973789586","-46,7317398829041",,23.0
2018-12-21,"-23,508372842770548","-46,82657743153284",,7.0
2018-12-20,"-23,583715","-46,627595",,1.0
2018-12-20,"-23,76449466219037","-46,46449993105294",,18.0
2018-12-20,"-23,745307","-46,70726",,23.0
2018-12-20,"-23,38743717880026","-46,72866403658641",,21.0
2018-12-20,"-23,509368","-46,206369",,18.0
2018-12-19,"-23,650499","-46,760307",,23.0
2018-12-19,"-23,540159694327794","-45,914055954799416",,18.0
2018-12-18,"-23,496939","-46,659393",,7.0
2018-12-16,"-23,410021","-46,758001",,18.0
2018-12-16,"-23,608005","-46,46115",,17.0
2018-12-16,"-23,494115","-46,493018",,15.0
2018-12-16,"-23,540307","-46,229331",,23.0
2018-12-16,"-23,553581","-46,200184",,7.0
2018-12-15,"-23,467785074413808","-46,749847303189576",,0.0
2018-12-15,"-23,51552601078447","-46,726303181097634",,5.0
2018-12-15,"-23,676298","-46,659907",,6.0
2018-12-15,"-23,60061","-46,512071",,0.0
2018-12-15,"-23,495744","-46,611825",,3.0
2018-12-15,"-23,49448","-46,41469",,2.0
2018-12-15,"-23,525998","-46,490134",,7.0
2018-12-15,"-23,43911497987432","-46,43524170568082",,3.0
2018-12-15,"-23,663350375354117","-46,110469127200005",,1.0
2018-12-14,"-23,65746","-46,696334",,23.0
2018-12-14,"-23,754707","-46,674601",,21.0
2018-12-14,"-23,408983","-46,675181",,13.0
2018-12-14,"-23,459694","-46,444288",,22.0
2018-12-13,"-23,549267","-46,52437",,18.0
2018-12-13,"-23,609384915741895","-46,69769207989525",,17.0
2018-12-13,"-23,525668","-45,805774",,1.0
2018-12-11,"-23,567048","-46,640777",,14.0
2018-12-10,"-23,571081674317572","-46,70911760051604",,18.0
2018-12-10,"-23,460572","-46,641488",,3.0
2018-12-10,"-23,273934","-46,608262",,18.0
2018-12-09,"-23,668592","-46,739082",,21.0
2018-12-09,"-23,6225","-46,667894",,5.0
2018-12-09,"-23,586489691999247","-46,75340315949968",,5.0
2018-12-09,"-23,687258","-46,663867",,2.0
2018-12-09,"-23,456807","-46,396732",,18.0
2018-12-09,"-23,57440371403405","-46,19000582272183",,13.0
2018-12-09,"-23,544183","-46,834233",,18.0
2018-12-08,"-23,680016","-46,764853",,23.0
2018-12-08,"-23,752228","-47,00771",,14.0
2018-12-06,"-23,573044","-46,711198",,2.0
2018-12-06,"-23,52442715638884","-46,32844110963364",,21.0
2018-12-03,"-23,569649899426555","-46,701554608026676",,18.0
2018-12-03,"-23,51038881576953","-46,8208117481181",,17.0
2018-12-02,"-23,73594","-46,789773",,19.0
2018-12-02,"-23,428520403903175","-46,941172820701524",,19.0
2018-12-01,"-23,653172","-46,688883",,19.0
2018-11-30,"-23,476602","-46,610861",,4.0
2018-11-30,"-23,529316","-46,817989",,15.0
2018-11-29,"-23,57590833922991","-46,72068046262571",,3.0
2018-11-28,"-23,450972156767293","-46,463449209491934",,10.0
2018-11-27,"-23,48324868576754","-46,80332857356813",,16.0
2018-11-26,"-23,526308","-46,404483",,1.0
2018-11-26,"-23,660093","-46,822794",,13.0
2018-11-24,"-23,682504","-46,773266",,13.0
2018-11-24,"-23,486711","-46,620847",,20.0
2018-11-24,"-23,745670741710615","-46,54011515543996",,17.0
2018-11-23,"-23,5221","-46,610918",,14.0
2018-11-23,"-23,697727","-46,612994",,23.0
2018-11-22,"-23,482171","-46,717397",,5.0
2018-11-21,"-23,494226","-46,422076",,17.0
2018-11-20,"-23,690347","-46,791459",,23.0
2018-11-20,"-23,448049","-46,39119",,18.0
2018-11-18,"-23,603036","-46,529308",,2.0
2018-11-18,"-23,78737","-46,68112",,16.0
2018-11-18,"-23,752803","-46,683722",,19.0
2018-11-17,"-23,845577216632957","-46,575802233024476",,9.0
2018-11-17,"-23,471356","-46,401609",,12.0
2018-11-17,"-23,530005","-46,211798",,23.0
2018-11-16,"-23,489275","-46,755888",,18.0
2018-11-15,"-23,581825","-46,776245",,12.0
2018-11-15,"-23,874724","-46,654502",,5.0
2018-11-15,"-23,510843","-46,590729",,19.0
2018-11-15,"-23,607329","-46,565764",,2.0
2018-11-15,"-23,404217","-46,90106",,18.0
2018-11-14,"-23,69550798218877","-46,563193228803335",,18.0
2018-11-14,"-23,738663090263618","-46,60068514515829",,18.0
2018-11-13,"-23,517428","-46,583632",,19.0
2018-11-12,"-23,47628","-46,602472",,20.0
2018-11-12,"-23,61241829060214","-46,98436711583712",,14.0
2018-11-11,"-23,668747","-46,784808",,0.0
2018-11-11,"-23,505481","-46,45698",,22.0
2018-11-10,"-23,463296","-46,654637",,12.0
2018-11-09,"-23,692871","-46,762332",,5.0
2018-11-08,"-23,560639","-46,512508",,19.0
2018-11-08,"-23,598394","-46,533509",,1.0
2018-11-08,"-23,51941718024077","-46,815928269533025",,15.0
2018-11-07,"-23,530637","-46,592151",,9.0
2018-11-07,"-23,842876","-46,563781",,7.0
2018-11-06,"-23,618136","-46,806298",,4.0
2018-11-05,"-23,753497","-46,686102",,12.0
2018-11-05,"-23,509098668069292","-46,821170535193296",,7.0
2018-11-03,"-23,526185","-46,466029",,19.0
2018-11-02,"-23,781761574671723","-46,48902400438642",,18.0
2018-11-01,"-23,531947","-46,695426",,22.0
2018-11-01,"-23,608074","-46,5795",,3.0
2018-10-31,"-23,575408713831585","-46,717506069579294",,18.0
2018-10-30,"-23,658355847015674","-46,57706811861762",,13.0
2018-10-28,"-23,588284","-46,594951",,18.0
2018-10-28,"-23,484381","-46,375922",,19.0
2018-10-28,"-23,537208","-46,842659",,18.0
2018-10-27,"-23,438984","-46,574122",,2.0
2018-10-27,"-23,383043","-46,861318",,12.0
2018-10-26,"-23,579491","-46,580794",,14.0
2018-10-26,"-23,528074","-46,446093",,1.0
2018-10-26,"-23,592868914715293","-46,80638852558022",,10.0
2018-10-26,"-23,599647237281346","-46,84734269584409",,12.0
2018-10-25,"-23,54226","-46,16624",,7.0
2018-10-24,"-23,45433821357053","-46,49032337563146",,16.0
2018-10-21,"-23,722326","-46,752555",,23.0
2018-10-21,"-23,4457235047142","-46,4711288913253",,19.0
2018-10-20,"-23,713558","-46,500059",,20.0
2018-10-19,"-23,652398","-46,758327",,19.0
2018-10-18,"-23,508083","-46,626214",,18.0
2018-10-17,"-23,636465036604676","-46,71968770651605",,10.0
2018-10-16,"-23,334691951923794","-46,736256055939606",,20.0
2018-10-13,"-23,48772818484126","-46,5439412195833",,18.0
2018-10-12,"-23,485801","-46,501833",,16.0
2018-10-12,"-23,41615128242253","-46,198589928780486",,21.0
2018-10-12,"-23,61871733742915","-46,808766194756146",,17.0
2018-10-11,"-23,60644","-46,725353",,21.0
2018-10-11,"-23,532798","-46,307322",,12.0
2018-10-10,"-23,649371","-46,67687",,18.0
2018-10-10,"-23,49528","-46,497102",,23.0
2018-10-07,"-23,749427","-46,78013",,1.0
2018-10-07,"-23,729189","-46,786069",,17.0
2018-10-07,"-23,640071","-46,779984",,5.0
2018-10-06,"-23,477128930919772","-46,52748343317096",,10.0
2018-10-04,"-23,510493","-46,654469",,1.0
2018-10-03,"-23,509585289","-46,1939331369999",,18.0
2018-10-03,"-23,586453260979525","-46,80893834211204",,8.0
2018-10-02,"-23,649149","-46,727364",,0.0
2018-10-01,"-23,540895","-46,494094",,23.0
2018-10-01,"-23,602002","-46,598965",,12.0
2018-10-01,"-23,525955296753","-46,4392764663628",,6.0
2018-10-01,"-23,547981","-46,972633",,8.0
2018-09-30,"-23,524201","-46,444914",,6.0
2018-09-30,"-23,596586","-46,506957",,4.0
2018-09-30,"-23,524638","-46,816482",,15.0
2018-09-30,"-23,52094571133419","-46,774186972502875",,22.0
2018-09-29,"-23,63784","-46,740823",,16.0
2018-09-29,"-23,701118108105117","-46,86954532634957",,14.0
2018-09-28,"-23,577267","-46,503599",,1.0
2018-09-27,"-23,531616","-46,50147",,18.0
2018-09-27,"-23,665795","-46,430355",,7.0
2018-09-27,"-23,521095883240662","-46,772958882964566",,6.0
2018-09-26,"-23,686209","-46,714689",,0.0
2018-09-25,"-23,472777290923","-46,3443444169999",,17.0
2018-09-24,"-23,5004517858176","-46,6680422898756",,13.0
2018-09-24,"-23,665571","-46,440129",,8.0
2018-09-23,"-23,5452312683601","-46,5141922815422",,0.0
2018-09-22,"-23,446054","-46,408079",,23.0
2018-09-21,"-23,529647","-46,553717",,15.0
2018-09-21,"-23,515587","-46,656521",,11.0
2018-09-20,"-23,656065","-46,666085",,0.0
2018-09-20,"-23,537169178395825","-46,817937213977785",,9.0
2018-09-18,"-23,516183","-46,797055",,19.0
2018-09-17,"-23,5637207419663","-46,5088548138351",,16.0
2018-09-17,"-23,708575022186242","-46,60334851277157",,3.0
2018-09-16,"-23,446429","-46,71021",,6.0
2018-09-16,"-23,4734344879908","-46,6549022817229",,15.0
2018-09-16,"-23,443015","-46,592168",,8.0
2018-09-16,"-23,48772818484126","-46,5439412195833",,1.0
2018-09-16,"-23,616710947576333","-46,791416895656894",,5.0
2018-09-16,"-23,502572","-46,80406",,15.0
2018-09-15,"-23,56088256185075","-46,70588276648635",,12.0
2018-09-15,"-23,37516660968787","-46,74373725696355",,23.0
2018-09-15,"-23,522628467653014","-46,76446712166753",,15.0
2018-09-14,"-23,442878861333327","-46,775366532595996",,20.0
2018-09-14,"-23,510257","-46,720196",,13.0
2018-09-13,"-23,573178","-46,532888",,18.0
2018-09-13,"-23,440375791726456","-46,068708371549555",,17.0
2018-09-13,"-23,554868","-46,359962",,22.0
2018-09-12,"-23,678344","-46,53794",,0.0
2018-09-11,"-23,582786","-46,567617",,14.0
2018-09-11,"-23,610407","-46,546399",,12.0
2018-09-10,"-23,564467","-46,57581",,13.0
2018-09-10,"-23,557883","-46,514529",,3.0
2018-09-09,"-23,666099","-46,733324",,16.0
2018-09-09,"-23,7212475925297","-46,7555297427943",,21.0
2018-09-09,"-23,464632","-46,512881",,5.0
2018-09-08,"-23,425347","-46,439122",,0.0
2018-09-07,"-23,683877","-46,790782",,18.0
2018-09-07,"-23,560322","-46,138109",,19.0
2018-09-06,"-23,803809","-46,735047",,20.0
2018-09-06,"-23,39972353065712","-46,301767336977456",,7.0
2018-09-06,"-23,502899","-46,897211",,19.0
2018-09-06,"-23,614131641425246","-46,78300616094242",,16.0
2018-09-05,"-23,504874969526757","-46,86824996609218",,23.0
2018-09-04,"-23,535617","-46,548109",,17.0
2018-09-03,"-23,622069","-46,487484",,5.0
2018-09-03,"-23,834417","-46,81637",,19.0
2018-09-03,"-23,43986","-46,90817",,17.0
2018-09-02,"-23,451392325","-46,3352789259999",,2.0
2018-09-02,"-23,531162158","-46,8963074449999",,3.0
2018-09-01,"-23,640355","-46,805962",,6.0
2018-08-31,"-23,550785","-46,198417",,21.0
2018-08-30,"-23,8244","-46,552854",,5.0
2018-08-30,"-23,649083","-46,286048",,19.0
2018-08-29,"-23,505558336078906","-46,72281324496113",,14.0
2018-08-29,"-23,666185","-46,519885",,0.0
2018-08-28,"-23,531625665","-46,521261484",,17.0
2018-08-28,"-23,661762711622586","-46,852396974026746",,15.0
2018-08-27,"-23,6329075915941","-46,6807583282164",,9.0
2018-08-27,"-23,63375","-46,772347",,23.0
2018-08-27,"-23,528227","-46,585202",,18.0
2018-08-26,"-23,652082","-46,722279",,3.0
2018-08-25,"-23,584965997509546","-46,743661987324224",,20.0
2018-08-25,"-23,684583","-46,664035",,19.0
2018-08-23,"-23,604261","-46,651699",,2.0
2018-08-23,"-23,607957","-46,946454",,18.0
2018-08-22,"-23,541395","-46,580658",,9.0
2018-08-22,"-23,520334","-46,701479",,22.0
2018-08-21,"-23,696741","-46,664522",,17.0
2018-08-21,"-23,499695168","-46,860988607",,23.0
2018-08-19,"-23,508547","-46,754408",,1.0
2018-08-19,"-23,639225954","-46,486870552",,4.0
2018-08-18,"-23,5361305515119","-46,8242972240323",,19.0
2018-08-17,"-23,553016","-46,405418",,0.0
2018-08-16,"-23,620154001025","-46,6013659313407",,20.0
2018-08-16,"-23,5602415864848","-46,6576818984242",,23.0
2018-08-14,"-23,440116510530835","-46,282928902273326",,5.0
2018-08-13,"-23,537338","-46,839547",,1.0
2018-08-12,"-23,509091","-46,424791",,3.0
2018-08-12,"-23,7254028268461","-46,545661443066",,4.0
2018-08-12,"-23,462674","-45,982327",,15.0
2018-08-11,"-23,600644","-46,742467",,8.0
2018-08-11,"-23,435987309704952","-46,4279267163112",,4.0
2018-08-10,"-23,641929","-46,613213",,2.0
2018-08-10,"-23,600162","-46,789974",,23.0
2018-08-09,"-23,680216","-46,583175",,16.0
2018-08-09,"-23,333644745570613","-46,82402156077503",,22.0
2018-08-08,"-23,478513719","-46,690910601",,14.0
2018-08-07,"-23,698048","-46,700695",,21.0
2018-08-07,"-23,408585","-46,868939",,20.0
2018-08-06,"-23,516739031011483","-46,790886793397235",,9.0
2018-08-05,"-23,557796","-46,660711",,21.0
2018-08-05,"-23,279725","-46,73296",,4.0
2018-08-04,"-23,577048687322122","-46,72259022233761",,23.0
2018-08-03,"-23,50146989739791","-46,82111198742314",,21.0
2018-08-01,"-23,619477979789792","-46,699985277372164",,21.0
2018-08-01,"-23,521009266558245","-46,83161660111529",,6.0
2018-07-30,"-23,465985","-46,722264",,1.0
2018-07-30,"-23,596704","-46,536531",,16.0
2018-07-29,"-23,546923","-46,735659",,19.0
2018-07-29,"-23,490362","-46,694504",,4.0
2018-07-29,"-23,675438","-46,491104",,16.0
2018-07-29,"-23,668683","-46,598145",,16.0
2018-07-28,"-23,44930079554035","-46,56956433614063",,21.0
2018-07-28,"-23,619034","-46,508234",,18.0
2018-07-28,"-23,717304","-46,704539",,19.0
2018-07-28,"-23,606575","-46,579061",,17.0
2018-07-26,"-23,608248","-46,532274",,2.0
2018-07-23,"-23,5191134","-46,9287594",,7.0
2018-07-22,"-23,604638","-46,76904",,9.0
2018-07-20,"-23,60291","-46,627288",,22.0
2018-07-20,"-23,668549","-46,733854",,2.0
2018-07-20,"-23,589818000000616","-46,81451899999922",,22.0
2018-07-20,"-23,552662","-46,207379",,9.0
2018-07-20,"-23,49690101625","-46,828654184",,5.0
2018-07-17,"-23,583569","-46,778921",,15.0
2018-07-16,"-23,703016","-46,783622",,7.0
2018-07-15,"-23,47442","-46,670306",,1.0
2018-07-15,"-23,748295","-46,663052",,15.0
2018-07-15,"-23,574094","-46,785518",,2.0
2018-07-14,"-23,545564","-46,408685",,11.0
2018-07-14,"-23,588314","-46,727661",,1.0
2018-07-14,"-23,486527","-46,307024",,12.0
2018-07-14,"-23,518036","-46,638249",,17.0
2018-07-12,"-23,495355","-46,555357",,9.0
2018-07-12,"-23,759533","-46,81198",,16.0
2018-07-09,"-23,423284","-46,789627",,4.0
2018-07-09,"-23,682438","-46,642177",,8.0
2018-07-09,"-23,482251959203317","-46,525656215206126",,19.0
2018-07-09,"-23,513176","-46,875915",,1.0
2018-07-08,"-23,6411255228888","-46,7801562036666",,16.0
2018-07-08,"-23,544138","-46,55864",,0.0
2018-07-08,"-23,462262096102457","-46,491433951490066",,1.0
2018-07-07,"-23,472917","-46,531543",,6.0
2018-07-07,"-23,575752","-46,571116",,7.0
2018-07-06,"-23,653874","-46,649372",,22.0
2018-07-06,"-23,567477","-46,670023",,17.0
2018-07-06,"-23,613179","-46,703618",,23.0
2018-07-05,"-23,473620599999652","-46,492440600001025",,6.0
2018-07-04,"-23,586469","-46,694565",,23.0
2018-07-02,"-23,507902","-46,772354",,0.0
2018-07-01,"-23,770908","-46,708882",,13.0
2018-07-01,"-23,715071","-46,509882",,2.0
2018-07-01,"-23,39776255653456","-46,71844152120796",,18.0
2018-06-29,"-23,72028","-46,573531",,23.0
2018-06-27,"-23,6563140502859","-46,7628285168211",,18.0
2018-06-27,"-23,456108","-46,614323",,17.0
2018-06-27,"-23,63785","-46,534338",,2.0
2018-06-26,"-23,613148","-46,755237",,8.0
2018-06-26,"-23,609678","-46,464215",,23.0
2018-06-26,"-23,462262096102457","-46,491433951490066",,7.0
2018-06-26,"-23,482251959203317","-46,525656215206126",,20.0
2018-06-26,"-23,418102298841784","-46,377911529372376",,18.0
2018-06-25,"-23,538596","-46,844859",,14.0
2018-06-24,"-23,507278930238314","-45,88168655121649",,14.0
2018-06-23,"-23,618857","-46,697703",,23.0
2018-06-23,"-23,499778","-46,529487",,6.0
2018-06-23,"-23,510388815768884","-46,820811748118615",,5.0
2018-06-23,"-23,527235","-46,791751",,2.0
2018-06-22,"-23,722604041834337","-46,889712280483124",,20.0
2018-06-21,"-23,589888","-46,597969",,14.0
2018-06-21,"-23,508","-46,535651",,18.0
2018-06-20,"-23,44375","-46,538169",,22.0
2018-06-19,"-23,760544","-46,586118",,8.0
2018-06-17,"-23,580053","-46,741968",,18.0
2018-06-17,"-23,621877","-46,451243",,21.0
2018-06-16,"-23,57086589970297","-46,70105344753187",,2.0
2018-06-16,"-23,655254","-46,532159",,5.0
2018-06-15,"-23,755494","-46,712822",,10.0
2018-06-15,"-23,543631","-46,694447",,23.0
2018-06-14,"-23,656652","-46,654595",,21.0
2018-06-14,"-23,717578","-46,602291",,7.0
2018-06-14,"-23,605636","-46,914213",,23.0
2018-06-13,"-23,639717","-46,745982",,6.0
2018-06-11,"-23,590304","-46,828594",,13.0
2018-06-09,"-23,555821","-46,622739",,2.0
2018-06-09,"-23,432155","-46,580959",,2.0
2018-06-09,"-23,462262096102457","-46,491433951490066",,8.0
2018-06-08,"-23,558092","-46,628643",,19.0
2018-06-07,"-23,589658","-46,621299",,18.0
2018-06-06,"-23,739419","-46,793101",,23.0
2018-06-06,"-23,779615","-46,714734",,20.0
2018-06-06,"-23,297932830095526","-46,78426639070666",,6.0
2018-06-06,"-23,42075168293979","-46,38775900293386",,19.0
2018-06-06,"-23,48667570314497","-46,55949278381254",,18.0
2018-06-06,"-23,597472","-46,858674",,5.0
2018-06-03,"-23,583666","-46,551375",,14.0
2018-06-03,"-23,706853","-46,39871",,23.0
2018-06-02,"-23,634014","-46,718172",,22.0
2018-06-02,"-23,46052809845686","-46,781554445200435",,6.0
2018-06-01,"-23,584418","-46,408938",,5.0
2018-06-01,"-23,506571","-46,83296",,18.0
2018-05-31,"-23,535202","-46,47267",,18.0
2018-05-30,"-23,551576","-46,805975",,14.0
2018-05-27,"-23,526652","-46,397528",,16.0
2018-05-26,"-23,538117","-46,644644",,23.0
2018-05-25,"-23,540884","-46,417994",,23.0
2018-05-24,"-23,409805","-46,757997",,0.0
2018-05-23,"-23,556606","-46,83735",,0.0
2018-05-21,"-23,665598982086948","-46,63299384297949",,7.0
2018-05-21,"-23,658294","-46,603142",,12.0
2018-05-21,"-23,485834561049437","-46,36936347857761",,2.0
2018-05-20,"-23,51692","-46,735499",,20.0
2018-05-20,"-23,548013","-46,649034",,4.0
2018-05-20,"-23,634202","-46,794358",,2.0
2018-05-19,"-23,667854","-46,784301",,23.0
2018-05-19,"-23,554904","-46,323034",,18.0
2018-05-18,"-23,564172","-46,416186",,9.0
2018-05-18,"-23,5652","-46,507482",,0.0
2018-05-18,"-23,429406724561783","-46,328727240137255",,5.0
2018-05-17,"-23,510989455399244","-46,97076261157724",,5.0
2018-05-16,"-23,605936","-46,469008",,0.0
2018-05-16,"-23,306991825874448","-46,83616256423065",,18.0
2018-05-14,"-23,496172","-46,55438",,2.0
2018-05-13,"-23,555362","-46,751035",,19.0
2018-05-13,"-23,679886","-46,553893",,20.0
2018-05-12,"-23,533821","-46,648325",,1.0
2018-05-12,"-23,477942","-46,633126",,16.0
2018-05-12,"-23,557825","-46,946873",,23.0
2018-05-10,"-23,774267","-46,721565",,22.0
2018-05-10,"-23,46497","-46,69509",,5.0
2018-05-07,"-23,766391","-46,593441",,23.0
2018-05-07,"-23,42066","-46,387798",,5.0
2018-05-06,"-23,461112","-46,523629",,5.0
2018-05-06,"-23,52443491079565","-45,87083899619558",,18.0
2018-05-06,"-23,606066","-46,941848",,8.0
2018-05-05,"-23,64513","-46,65876",,4.0
2018-05-04,"-23,533429","-46,19349",,21.0
2018-05-04,"-23,93999727296976","-47,089584905282074",,19.0
2018-05-03,"-23,701802","-46,553737",,5.0
2018-05-01,"-23,473366","-46,647272",,17.0
2018-05-01,"-23,476389","-46,663088",,18.0
2018-05-01,"-23,663462","-46,50422",,1.0
2018-04-29,"-23,669783","-46,68885",,8.0
2018-04-29,"-23,622885","-46,591419",,7.0
2018-04-29,"-23,670958","-46,669004",,6.0
2018-04-29,"-23,584886","-46,790074",,0.0
2018-04-29,"-23,559271","-46,205363",,22.0
2018-04-28,"-23,608664","-46,590811",,18.0
2018-04-28,"-23,595212","-46,430793",,20.0
2018-04-28,"-23,503626","-46,819103",,20.0
2018-04-27,"-23,488016","-46,504436",,7.0
2018-04-27,"-23,51373","-46,214382",,8.0
2018-04-27,"-23,738393","-46,847854",,18.0
2018-04-26,"-23,738792","-46,791514",,23.0
2018-04-25,"-23,441722","-46,707533",,23.0
2018-04-25,"-23,376644","-46,720239",,18.0
2018-04-24,"-23,660414","-46,725499",,5.0
2018-04-24,"-23,459694","-46,444304",,23.0
2018-04-23,"-23,52952","-46,77385",,19.0
2018-04-22,"-23,411699","-46,757139",,1.0
2018-04-22,"-23,720073","-46,608224",,7.0
2018-04-22,"-23,724681413125065","-46,405119825977266",,6.0
2018-04-22,"-23,403397","-46,532097",,21.0
2018-04-22,"-23,544677","-46,910433",,23.0
2018-04-21,"-23,508651","-46,68321",,3.0
2018-04-21,"-23,507185","-46,486156",,18.0
2018-04-21,"-23,490734","-46,770538",,10.0
2018-04-20,"-23,289652817691163","-46,8466866204862",,6.0
2018-04-19,"-23,766777340116","-46,6762969520143",,23.0
2018-04-19,"-23,490659","-46,426977",,21.0
2018-04-17,"-23,844285776527993","-46,823411072745586",,18.0
2018-04-15,"-23,709584","-46,699692",,5.0
2018-04-15,"-23,322032","-46,630584",,18.0
2018-04-15,"-23,567856","-46,832253",,13.0
2018-04-14,"-23,678503","-46,776714",,5.0
2018-04-14,"-23,566527","-46,569345",,15.0
2018-04-14,"-23,578775390120782","-46,69416613263075",,19.0
2018-04-13,"-23,63645","-46,778075",,23.0
2018-04-13,"-23,543906","-46,408042",,21.0
2018-04-11,"-23,598776","-46,59749",,1.0
2018-04-10,"-23,425746351883976","-46,787776220729555",,17.0
2018-04-10,"-23,51023935714047","-46,72888797827142",,18.0
2018-04-09,"-23,614449","-46,50167",,17.0
2018-04-08,"-23,574312","-46,481592",,20.0
2018-04-08,"-23,560609","-46,521808",,18.0
2018-04-08,"-23,671126","-46,430628",,15.0
2018-04-07,"-23,402101","-46,721073",,8.0
2018-04-07,"-23,487599","-46,544012",,12.0
2018-04-06,"-23,718027","-46,703489",,2.0
2018-04-06,"-23,539291","-46,570446",,9.0
2018-04-05,"-23,605907","-46,469031",,18.0
2018-04-03,"-23,639736","-46,745634",,18.0
2018-04-01,"-23,668971","-46,634474",,3.0
2018-04-01,"-23,514548","-46,664321",,17.0
2018-04-01,"-23,679219","-46,384018",,22.0
2018-04-01,"-23,388421","-46,435756",,0.0
2018-03-31,"-23,274322759063615","-46,585275361039365",,13.0
2018-03-30,"-23,400982","-46,524045",,2.0
2018-03-29,"-23,437867","-46,4959",,14.0
2018-03-28,"-23,629013","-46,716791",,10.0
2018-03-27,"-23,781795","-46,690976",,19.0
2018-03-27,"-23,505205","-46,152062",,23.0
2018-03-26,"-23,704344","-46,616806",,1.0
2018-03-26,"-23,50816807819195","-46,34258100197872",,6.0
2018-03-26,"-23,590828","-46,823061",,6.0
2018-03-25,"-23,481489","-46,675492",,1.0
2018-03-24,"-23,412073","-46,733254",,4.0
2018-03-24,"-23,5853372166081","-46,7643269193493",,13.0
2018-03-24,"-23,524566","-46,707098",,17.0
2018-03-23,"-23,651148","-46,722929",,5.0
2018-03-23,"-23,45604102561621","-46,57111789503604",,14.0
2018-03-21,"-23,550377","-46,638021",,17.0
2018-03-20,"-23,574905","-46,624796",,19.0
2018-03-20,"-23,6494","-46,751595",,16.0
2018-03-20,"-23,596146025576857","-46,81139499495667",,18.0
2018-03-18,"-23,645404","-46,730038",,7.0
2018-03-17,"-23,490618","-46,662978",,1.0
2018-03-11,"-23,457747","-46,661645",,22.0
2018-03-11,"-23,280271","-46,738516",,18.0
2018-03-11,"-23,51118","-46,149883",,19.0
2018-03-11,"-23,632484","-46,85186",,4.0
2018-03-10,"-23,458737","-46,633759",,4.0
2018-03-09,"-23,490826","-46,453946",,8.0
2018-03-09,"-23,51059518707232","-46,91224513968837",,7.0
2018-03-08,"-23,604938","-46,490388",,0.0
2018-03-07,"-23,618369","-46,382773",,18.0
2018-03-07,"-23,697705","-46,396251",,11.0
2018-03-06,"-23,494627","-46,426448",,19.0
2018-03-06,"-23,52188970721992","-46,766828565572865",,4.0
2018-03-05,"-23,5278576179428","-46,5111359827443",,18.0
2018-03-04,"-23,68217","-46,652336",,2.0
2018-03-01,"-23,452131329203464","-46,786711969987174",,22.0
2018-03-01,"-23,722848546861062","-46,55377598721375",,14.0
2018-02-27,"-23,641394","-46,673161",,21.0
2018-02-25,"-23,433160189155902","-46,78656065663131",,3.0
2018-02-25,"-23,344317704754577","-46,74309853651312",,5.0
2018-02-24,"-23,5726271076043","-46,6996777156631",,7.0
2018-02-24,"-23,487292","-46,867937",,2.0
2018-02-24,"-23,531618","-46,193595",,13.0
2018-02-24,"-23,529706","-46,907766",,12.0
2018-02-23,"-23,547773","-46,358655",,23.0
2018-02-23,"-23,398345","-46,165104",,22.0
2018-02-20,"-23,525133","-46,434061",,22.0
2018-02-20,"-23,729114","-46,698763",,15.0
2018-02-16,"-23,579809","-46,493513",,8.0
2018-02-16,"-23,72028","-46,549458",,5.0
2018-02-16,"-23,837208","-46,805204",,19.0
2018-02-15,"-23,605518","-46,660885",,23.0
2018-02-14,"-23,522624","-46,888748",,4.0
2018-02-13,"-23,585121","-46,68287",,2.0
2018-02-13,"-23,7093024826073","-46,6551095359504",,19.0
2018-02-13,"-23,765587","-46,717093",,1.0
2018-02-11,"-23,521112","-46,444",,3.0
2018-02-11,"-23,94005634032585","-47,045525784837636",,19.0
2018-02-10,"-23,566609898735898","-46,70280750926353",,23.0
